,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
47,1573131.015,01/18/2022,626700,TX,Referral,Partial,,445110,1,Kroger # 336,Kroger,2012-12-31,2022-12-31,CLOSED,1573131.015,626700,01/18/2022,"Kroger # 336
			   22150 Westheimer ParkwayKaty, TX 77450","22150 Westheimer Parkway, Katy, TX 77450",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,01/18/2022,,05/26/2022,1573131.015,142831.015,01/13/2022,Employee Amputates Thumb On Meat Slicing Machine,Houston South, ,"At 7:00 a.m. on January 13, 2022, Employee #1 was using a Biro meat saw to cut r ound eye steaks. Employee #1 was in the process of cutting round eye steaks, whe n he sustained an avulsion to the tip of his left thumb.  The guard of the saw w as not adjusted to the width of the meat.  The employee was transported to the h ospital, where he received medical treatment for the severe laceration on the ti p of the left  thumb. The employee was hospitalized.","amputated, amputation, avulsion, hand, laceration, machine guarding, meat slicing machine, thumb",,,Initial Penalty,"$14,502",$0,$0,$0,$0,"$14,502",1573131.015
48,1573131.015,01/18/2022,626700,TX,Referral,Partial,,445110,1,Kroger # 336,Kroger,2012-12-31,2022-12-31,CLOSED,1573131.015,626700,01/18/2022,"Kroger # 336
			   22150 Westheimer ParkwayKaty, TX 77450","22150 Westheimer Parkway, Katy, TX 77450",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,01/18/2022,,05/26/2022,1573131.015,142831.015,01/13/2022,Employee Amputates Thumb On Meat Slicing Machine,Houston South, ,"At 7:00 a.m. on January 13, 2022, Employee #1 was using a Biro meat saw to cut r ound eye steaks. Employee #1 was in the process of cutting round eye steaks, whe n he sustained an avulsion to the tip of his left thumb.  The guard of the saw w as not adjusted to the width of the meat.  The employee was transported to the h ospital, where he received medical treatment for the severe laceration on the ti p of the left  thumb. The employee was hospitalized.","amputated, amputation, avulsion, hand, laceration, machine guarding, meat slicing machine, thumb",,,Current Penalty,$0,$0,$0,"$8,701",$0,"$8,701",1573131.015
49,1573131.015,01/18/2022,626700,TX,Referral,Partial,,445110,1,Kroger # 336,Kroger,2012-12-31,2022-12-31,CLOSED,1573131.015,626700,01/18/2022,"Kroger # 336
			   22150 Westheimer ParkwayKaty, TX 77450","22150 Westheimer Parkway, Katy, TX 77450",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,01/18/2022,,05/26/2022,1573131.015,142831.015,01/13/2022,Employee Amputates Thumb On Meat Slicing Machine,Houston South, ,"At 7:00 a.m. on January 13, 2022, Employee #1 was using a Biro meat saw to cut r ound eye steaks. Employee #1 was in the process of cutting round eye steaks, whe n he sustained an avulsion to the tip of his left thumb.  The guard of the saw w as not adjusted to the width of the meat.  The employee was transported to the h ospital, where he received medical treatment for the severe laceration on the ti p of the left  thumb. The employee was hospitalized.","amputated, amputation, avulsion, hand, laceration, machine guarding, meat slicing machine, thumb",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1573131.015
50,1574261.015,01/18/2022,636900,TX,Referral,Partial,,424410,1,Kroger Distribution Center Warehouse,Kroger,2012-12-31,2022-12-31,CLOSED,1574261.015,636900,01/18/2022,"Kroger Distribution Center Warehouse
			   5801 Kroger DriveKeller, TX 76244","5801 Kroger Drive, Keller, TX 76244",NonUnion,,424410/General Line Grocery Merchant Wholesalers,Referral,Partial,N,Private,Safety,01/18/2022,,02/10/2022,1574261.015,143046.015,01/18/2022,Employee Fractures Foot And Ankle In Pallet Jack Collision,Fort Worth, ,"At 10:08 a.m. on January 18, 2022, an employee was driving a motorized pallet ja ck and was returning to his work area to begin a new order when he lost control of the jack and collided with a stack of product. The employee's foot was pinned between the jack and the stack of product. The employee was hospitalized to tre at fractures of his left foot and right ankle.","ankle, blunt force, blunt force trauma, caught between, collision, crushed, driving, foot, lost control, pallet jack, pinned, powered industrial vehicle, storage rack",,,Initial Violations,,,,1,,1,1574261.015
51,1574261.015,01/18/2022,636900,TX,Referral,Partial,,424410,1,Kroger Distribution Center Warehouse,Kroger,2012-12-31,2022-12-31,CLOSED,1574261.015,636900,01/18/2022,"Kroger Distribution Center Warehouse
			   5801 Kroger DriveKeller, TX 76244","5801 Kroger Drive, Keller, TX 76244",NonUnion,,424410/General Line Grocery Merchant Wholesalers,Referral,Partial,N,Private,Safety,01/18/2022,,02/10/2022,1574261.015,143046.015,01/18/2022,Employee Fractures Foot And Ankle In Pallet Jack Collision,Fort Worth, ,"At 10:08 a.m. on January 18, 2022, an employee was driving a motorized pallet ja ck and was returning to his work area to begin a new order when he lost control of the jack and collided with a stack of product. The employee's foot was pinned between the jack and the stack of product. The employee was hospitalized to tre at fractures of his left foot and right ankle.","ankle, blunt force, blunt force trauma, caught between, collision, crushed, driving, foot, lost control, pallet jack, pinned, powered industrial vehicle, storage rack",,,Current Violations,,,,1,,1,1574261.015
52,1574261.015,01/18/2022,636900,TX,Referral,Partial,,424410,1,Kroger Distribution Center Warehouse,Kroger,2012-12-31,2022-12-31,CLOSED,1574261.015,636900,01/18/2022,"Kroger Distribution Center Warehouse
			   5801 Kroger DriveKeller, TX 76244","5801 Kroger Drive, Keller, TX 76244",NonUnion,,424410/General Line Grocery Merchant Wholesalers,Referral,Partial,N,Private,Safety,01/18/2022,,02/10/2022,1574261.015,143046.015,01/18/2022,Employee Fractures Foot And Ankle In Pallet Jack Collision,Fort Worth, ,"At 10:08 a.m. on January 18, 2022, an employee was driving a motorized pallet ja ck and was returning to his work area to begin a new order when he lost control of the jack and collided with a stack of product. The employee's foot was pinned between the jack and the stack of product. The employee was hospitalized to tre at fractures of his left foot and right ankle.","ankle, blunt force, blunt force trauma, caught between, collision, crushed, driving, foot, lost control, pallet jack, pinned, powered industrial vehicle, storage rack",,,Initial Penalty,$0,$0,$0,"$6,215",$0,"$6,215",1574261.015
53,1574261.015,01/18/2022,636900,TX,Referral,Partial,,424410,1,Kroger Distribution Center Warehouse,Kroger,2012-12-31,2022-12-31,CLOSED,1574261.015,636900,01/18/2022,"Kroger Distribution Center Warehouse
			   5801 Kroger DriveKeller, TX 76244","5801 Kroger Drive, Keller, TX 76244",NonUnion,,424410/General Line Grocery Merchant Wholesalers,Referral,Partial,N,Private,Safety,01/18/2022,,02/10/2022,1574261.015,143046.015,01/18/2022,Employee Fractures Foot And Ankle In Pallet Jack Collision,Fort Worth, ,"At 10:08 a.m. on January 18, 2022, an employee was driving a motorized pallet ja ck and was returning to his work area to begin a new order when he lost control of the jack and collided with a stack of product. The employee's foot was pinned between the jack and the stack of product. The employee was hospitalized to tre at fractures of his left foot and right ankle.","ankle, blunt force, blunt force trauma, caught between, collision, crushed, driving, foot, lost control, pallet jack, pinned, powered industrial vehicle, storage rack",,,Current Penalty,$0,$0,$0,"$3,729",$0,"$3,729",1574261.015
54,1574261.015,01/18/2022,636900,TX,Referral,Partial,,424410,1,Kroger Distribution Center Warehouse,Kroger,2012-12-31,2022-12-31,CLOSED,1574261.015,636900,01/18/2022,"Kroger Distribution Center Warehouse
			   5801 Kroger DriveKeller, TX 76244","5801 Kroger Drive, Keller, TX 76244",NonUnion,,424410/General Line Grocery Merchant Wholesalers,Referral,Partial,N,Private,Safety,01/18/2022,,02/10/2022,1574261.015,143046.015,01/18/2022,Employee Fractures Foot And Ankle In Pallet Jack Collision,Fort Worth, ,"At 10:08 a.m. on January 18, 2022, an employee was driving a motorized pallet ja ck and was returning to his work area to begin a new order when he lost control of the jack and collided with a stack of product. The employee's foot was pinned between the jack and the stack of product. The employee was hospitalized to tre at fractures of his left foot and right ankle.","ankle, blunt force, blunt force trauma, caught between, collision, crushed, driving, foot, lost control, pallet jack, pinned, powered industrial vehicle, storage rack",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1574261.015
55,1563362.015,11/12/2021,626300,TX,Complaint,Partial,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,OPEN,1563362.015,626300,11/12/2021,"Kroger
			   3305 North Dallas ParkwayPlano, TX 75093","3305 North Dallas Parkway, Plano, TX 75093",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,11/12/2021,,,1563362.015,,,,,,,,,,Initial Violations,1,,,,,1,1563362.015
56,1563362.015,11/12/2021,626300,TX,Complaint,Partial,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,OPEN,1563362.015,626300,11/12/2021,"Kroger
			   3305 North Dallas ParkwayPlano, TX 75093","3305 North Dallas Parkway, Plano, TX 75093",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,11/12/2021,,,1563362.015,,,,,,,,,,Current Violations,,,,1,,1,1563362.015
57,1563362.015,11/12/2021,626300,TX,Complaint,Partial,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,OPEN,1563362.015,626300,11/12/2021,"Kroger
			   3305 North Dallas ParkwayPlano, TX 75093","3305 North Dallas Parkway, Plano, TX 75093",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,11/12/2021,,,1563362.015,,,,,,,,,,Initial Penalty,"$11,605",$0,$0,$0,$0,"$11,605",1563362.015
58,1563362.015,11/12/2021,626300,TX,Complaint,Partial,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,OPEN,1563362.015,626300,11/12/2021,"Kroger
			   3305 North Dallas ParkwayPlano, TX 75093","3305 North Dallas Parkway, Plano, TX 75093",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,11/12/2021,,,1563362.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$9,284",$0,"$9,284",1563362.015
59,1563362.015,11/12/2021,626300,TX,Complaint,Partial,,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,OPEN,1563362.015,626300,11/12/2021,"Kroger
			   3305 North Dallas ParkwayPlano, TX 75093","3305 North Dallas Parkway, Plano, TX 75093",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,11/12/2021,,,1563362.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1563362.015
60,1562806.015,11/09/2021,626600,TX,Referral,Partial,,445110,3,The Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1562806.015,626600,11/09/2021,"The Kroger Company
			   701 GellhornHouston, TX 77029","701 Gellhorn, Houston, TX 77029",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,11/09/2021,,07/25/2022,1562806.015,140957.015,11/05/2021,Employee  Incurs Contusion On Head And Fractures Ribs While,Houston North, ,"At approximately 8:30 p.m. on November 5, 2021, an employee was operating a Crow n model 5545 reach truck (Serial Number 1A410572).  The employee was tasked by h is supervisor to lift scrap metal from a dumpster using a steel chain fastened t o the lifting forks.  The chain was hanging down from the lifting forks and coul d swing freely.  The dumpster was located outside, near a railroad track with a paved surface area with an approximate 8 degree incline.  The height of the dump ster was approximately 5 feet.  The approximate weight of the scrap metal was de termined by the employer to be approximately 1,700 lbs.  When the reach truck wa s turned sideways on the 8 degree inclined paved surface, this would have result ed in the scrap metal being swung out approximately 16 degrees from centerline o f the reach truck (physics law of pendulum motion).   This movement surged appro ximately 1,700 lbs. in weight from the center line of the reach truck at approxi mately 6 feet in height. The employee suffered a contusion on the head and five broken ribs on his left side after hitting the concrete/asphalt pavement.  The e mployee was hospitalized to treat these injuries.","contusion, dumpster, forks, fracture, head, rib, scrap metal",,,Initial Violations,2,,,1,,3,1562806.015
61,1562806.015,11/09/2021,626600,TX,Referral,Partial,,445110,3,The Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1562806.015,626600,11/09/2021,"The Kroger Company
			   701 GellhornHouston, TX 77029","701 Gellhorn, Houston, TX 77029",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,11/09/2021,,07/25/2022,1562806.015,140957.015,11/05/2021,Employee  Incurs Contusion On Head And Fractures Ribs While,Houston North, ,"At approximately 8:30 p.m. on November 5, 2021, an employee was operating a Crow n model 5545 reach truck (Serial Number 1A410572).  The employee was tasked by h is supervisor to lift scrap metal from a dumpster using a steel chain fastened t o the lifting forks.  The chain was hanging down from the lifting forks and coul d swing freely.  The dumpster was located outside, near a railroad track with a paved surface area with an approximate 8 degree incline.  The height of the dump ster was approximately 5 feet.  The approximate weight of the scrap metal was de termined by the employer to be approximately 1,700 lbs.  When the reach truck wa s turned sideways on the 8 degree inclined paved surface, this would have result ed in the scrap metal being swung out approximately 16 degrees from centerline o f the reach truck (physics law of pendulum motion).   This movement surged appro ximately 1,700 lbs. in weight from the center line of the reach truck at approxi mately 6 feet in height. The employee suffered a contusion on the head and five broken ribs on his left side after hitting the concrete/asphalt pavement.  The e mployee was hospitalized to treat these injuries.","contusion, dumpster, forks, fracture, head, rib, scrap metal",,,Current Violations,2,,,1,,3,1562806.015
62,1562806.015,11/09/2021,626600,TX,Referral,Partial,,445110,3,The Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1562806.015,626600,11/09/2021,"The Kroger Company
			   701 GellhornHouston, TX 77029","701 Gellhorn, Houston, TX 77029",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,11/09/2021,,07/25/2022,1562806.015,140957.015,11/05/2021,Employee  Incurs Contusion On Head And Fractures Ribs While,Houston North, ,"At approximately 8:30 p.m. on November 5, 2021, an employee was operating a Crow n model 5545 reach truck (Serial Number 1A410572).  The employee was tasked by h is supervisor to lift scrap metal from a dumpster using a steel chain fastened t o the lifting forks.  The chain was hanging down from the lifting forks and coul d swing freely.  The dumpster was located outside, near a railroad track with a paved surface area with an approximate 8 degree incline.  The height of the dump ster was approximately 5 feet.  The approximate weight of the scrap metal was de termined by the employer to be approximately 1,700 lbs.  When the reach truck wa s turned sideways on the 8 degree inclined paved surface, this would have result ed in the scrap metal being swung out approximately 16 degrees from centerline o f the reach truck (physics law of pendulum motion).   This movement surged appro ximately 1,700 lbs. in weight from the center line of the reach truck at approxi mately 6 feet in height. The employee suffered a contusion on the head and five broken ribs on his left side after hitting the concrete/asphalt pavement.  The e mployee was hospitalized to treat these injuries.","contusion, dumpster, forks, fracture, head, rib, scrap metal",,,Initial Penalty,"$43,506",$0,$0,$0,$0,"$43,506",1562806.015
63,1562806.015,11/09/2021,626600,TX,Referral,Partial,,445110,3,The Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1562806.015,626600,11/09/2021,"The Kroger Company
			   701 GellhornHouston, TX 77029","701 Gellhorn, Houston, TX 77029",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,11/09/2021,,07/25/2022,1562806.015,140957.015,11/05/2021,Employee  Incurs Contusion On Head And Fractures Ribs While,Houston North, ,"At approximately 8:30 p.m. on November 5, 2021, an employee was operating a Crow n model 5545 reach truck (Serial Number 1A410572).  The employee was tasked by h is supervisor to lift scrap metal from a dumpster using a steel chain fastened t o the lifting forks.  The chain was hanging down from the lifting forks and coul d swing freely.  The dumpster was located outside, near a railroad track with a paved surface area with an approximate 8 degree incline.  The height of the dump ster was approximately 5 feet.  The approximate weight of the scrap metal was de termined by the employer to be approximately 1,700 lbs.  When the reach truck wa s turned sideways on the 8 degree inclined paved surface, this would have result ed in the scrap metal being swung out approximately 16 degrees from centerline o f the reach truck (physics law of pendulum motion).   This movement surged appro ximately 1,700 lbs. in weight from the center line of the reach truck at approxi mately 6 feet in height. The employee suffered a contusion on the head and five broken ribs on his left side after hitting the concrete/asphalt pavement.  The e mployee was hospitalized to treat these injuries.","contusion, dumpster, forks, fracture, head, rib, scrap metal",,,Current Penalty,"$29,004",$0,$0,$0,$0,"$29,004",1562806.015
64,1562806.015,11/09/2021,626600,TX,Referral,Partial,,445110,3,The Kroger Company,Kroger,2012-12-31,2022-12-31,CLOSED,1562806.015,626600,11/09/2021,"The Kroger Company
			   701 GellhornHouston, TX 77029","701 Gellhorn, Houston, TX 77029",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Referral,Partial,N,Private,Safety,11/09/2021,,07/25/2022,1562806.015,140957.015,11/05/2021,Employee  Incurs Contusion On Head And Fractures Ribs While,Houston North, ,"At approximately 8:30 p.m. on November 5, 2021, an employee was operating a Crow n model 5545 reach truck (Serial Number 1A410572).  The employee was tasked by h is supervisor to lift scrap metal from a dumpster using a steel chain fastened t o the lifting forks.  The chain was hanging down from the lifting forks and coul d swing freely.  The dumpster was located outside, near a railroad track with a paved surface area with an approximate 8 degree incline.  The height of the dump ster was approximately 5 feet.  The approximate weight of the scrap metal was de termined by the employer to be approximately 1,700 lbs.  When the reach truck wa s turned sideways on the 8 degree inclined paved surface, this would have result ed in the scrap metal being swung out approximately 16 degrees from centerline o f the reach truck (physics law of pendulum motion).   This movement surged appro ximately 1,700 lbs. in weight from the center line of the reach truck at approxi mately 6 feet in height. The employee suffered a contusion on the head and five broken ribs on his left side after hitting the concrete/asphalt pavement.  The e mployee was hospitalized to treat these injuries.","contusion, dumpster, forks, fracture, head, rib, scrap metal",,,FTA Penalty,$0,$0,$0,$0,$0,$0,1562806.015
