,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
54,1602445.015,06/15/2022,950615,CA,Complaint,Partial,,453998,1,Walmart Neighborhood Market,Walmart,2012-12-31,2022-12-31,CLOSED,1602445.015,950615,06/15/2022,"Walmart Neighborhood Market
			   941 Alamo DriveVacaville, CA 95687","708 Sw 8th Street, Bentonville, AR 72716",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,08/24/2022,,09/12/2022,1602445.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1602445.015
55,1600312.015,06/07/2022,953210,NV,Referral,Partial,,493110,3,Walmart Distribution Center #7048,Walmart,2012-12-31,2022-12-31,OPEN,1600312.015,953210,06/07/2022,"Walmart Distribution Center #7048
			   2155 Usa PkwyMccarran, NV 89434","2155 Usa Pkwy, Mccarran, NV 89434",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,09/23/2022,S,,1600312.015,,,,,,,,,,Initial Violations,,,,3,,3,1600312.015
56,1600312.015,06/07/2022,953210,NV,Referral,Partial,,493110,3,Walmart Distribution Center #7048,Walmart,2012-12-31,2022-12-31,OPEN,1600312.015,953210,06/07/2022,"Walmart Distribution Center #7048
			   2155 Usa PkwyMccarran, NV 89434","2155 Usa Pkwy, Mccarran, NV 89434",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,09/23/2022,S,,1600312.015,,,,,,,,,,Current Violations,,,,3,,3,1600312.015
57,1600312.015,06/07/2022,953210,NV,Referral,Partial,,493110,3,Walmart Distribution Center #7048,Walmart,2012-12-31,2022-12-31,OPEN,1600312.015,953210,06/07/2022,"Walmart Distribution Center #7048
			   2155 Usa PkwyMccarran, NV 89434","2155 Usa Pkwy, Mccarran, NV 89434",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,09/23/2022,S,,1600312.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$5,163",$0,"$5,163",1600312.015
58,1600312.015,06/07/2022,953210,NV,Referral,Partial,,493110,3,Walmart Distribution Center #7048,Walmart,2012-12-31,2022-12-31,OPEN,1600312.015,953210,06/07/2022,"Walmart Distribution Center #7048
			   2155 Usa PkwyMccarran, NV 89434","2155 Usa Pkwy, Mccarran, NV 89434",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,09/23/2022,S,,1600312.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$5,163",$0,"$5,163",1600312.015
59,1600312.015,06/07/2022,953210,NV,Referral,Partial,,493110,3,Walmart Distribution Center #7048,Walmart,2012-12-31,2022-12-31,OPEN,1600312.015,953210,06/07/2022,"Walmart Distribution Center #7048
			   2155 Usa PkwyMccarran, NV 89434","2155 Usa Pkwy, Mccarran, NV 89434",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,09/23/2022,S,,1600312.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1600312.015
60,1598901.015,05/31/2022,950621,CA,Complaint,Partial,,445110,4,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1598901.015,950621,05/31/2022,"Walmart Inc.
			   215 California StreetWoodland, CA 95695","702 Sw 8th Street, Bentonville, AR 72716",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,08/29/2022,,,1598901.015,,,,,,,,,,Initial Violations,,,,4,,4,1598901.015
61,1598901.015,05/31/2022,950621,CA,Complaint,Partial,,445110,4,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1598901.015,950621,05/31/2022,"Walmart Inc.
			   215 California StreetWoodland, CA 95695","702 Sw 8th Street, Bentonville, AR 72716",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,08/29/2022,,,1598901.015,,,,,,,,,,Current Violations,,,,4,,4,1598901.015
62,1598901.015,05/31/2022,950621,CA,Complaint,Partial,,445110,4,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1598901.015,950621,05/31/2022,"Walmart Inc.
			   215 California StreetWoodland, CA 95695","702 Sw 8th Street, Bentonville, AR 72716",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,08/29/2022,,,1598901.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$2,000",$0,"$2,000",1598901.015
63,1598901.015,05/31/2022,950621,CA,Complaint,Partial,,445110,4,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1598901.015,950621,05/31/2022,"Walmart Inc.
			   215 California StreetWoodland, CA 95695","702 Sw 8th Street, Bentonville, AR 72716",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,08/29/2022,,,1598901.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",1598901.015
64,1598901.015,05/31/2022,950621,CA,Complaint,Partial,,445110,4,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1598901.015,950621,05/31/2022,"Walmart Inc.
			   215 California StreetWoodland, CA 95695","702 Sw 8th Street, Bentonville, AR 72716",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,08/29/2022,,,1598901.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1598901.015
65,1595404.015,05/12/2022,950662,CA,Planned,Complete,,452311,4,Walmart Inc. Store# 3516,Walmart,2012-12-31,2022-12-31,CLOSED,1595404.015,950662,05/12/2022,"Walmart Inc. Store# 3516
			   1360 Eastlake PkwyChula Vista, CA 91915","1360 Eastlake Pkwy, Chula Vista, CA 91915",NonUnion,,452311,Planned,Complete,N,Private,Safety,08/23/2022,P,10/07/2022,1595404.015,,,,,,,,,,Initial Violations,,,,4,,4,1595404.015
66,1595404.015,05/12/2022,950662,CA,Planned,Complete,,452311,4,Walmart Inc. Store# 3516,Walmart,2012-12-31,2022-12-31,CLOSED,1595404.015,950662,05/12/2022,"Walmart Inc. Store# 3516
			   1360 Eastlake PkwyChula Vista, CA 91915","1360 Eastlake Pkwy, Chula Vista, CA 91915",NonUnion,,452311,Planned,Complete,N,Private,Safety,08/23/2022,P,10/07/2022,1595404.015,,,,,,,,,,Current Violations,,,,4,,4,1595404.015
67,1595404.015,05/12/2022,950662,CA,Planned,Complete,,452311,4,Walmart Inc. Store# 3516,Walmart,2012-12-31,2022-12-31,CLOSED,1595404.015,950662,05/12/2022,"Walmart Inc. Store# 3516
			   1360 Eastlake PkwyChula Vista, CA 91915","1360 Eastlake Pkwy, Chula Vista, CA 91915",NonUnion,,452311,Planned,Complete,N,Private,Safety,08/23/2022,P,10/07/2022,1595404.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$2,625",$0,"$2,625",1595404.015
68,1595404.015,05/12/2022,950662,CA,Planned,Complete,,452311,4,Walmart Inc. Store# 3516,Walmart,2012-12-31,2022-12-31,CLOSED,1595404.015,950662,05/12/2022,"Walmart Inc. Store# 3516
			   1360 Eastlake PkwyChula Vista, CA 91915","1360 Eastlake Pkwy, Chula Vista, CA 91915",NonUnion,,452311,Planned,Complete,N,Private,Safety,08/23/2022,P,10/07/2022,1595404.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,625",$0,"$2,625",1595404.015
69,1595404.015,05/12/2022,950662,CA,Planned,Complete,,452311,4,Walmart Inc. Store# 3516,Walmart,2012-12-31,2022-12-31,CLOSED,1595404.015,950662,05/12/2022,"Walmart Inc. Store# 3516
			   1360 Eastlake PkwyChula Vista, CA 91915","1360 Eastlake Pkwy, Chula Vista, CA 91915",NonUnion,,452311,Planned,Complete,N,Private,Safety,08/23/2022,P,10/07/2022,1595404.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1595404.015
70,1595365.015,05/09/2022,830300,ND,Referral,Partial,,452210,1,Walmart Supercenter Store #3648,Walmart,2012-12-31,2022-12-31,CLOSED,1595365.015,830300,05/09/2022,"Walmart Supercenter Store #3648
			   1400 Skyline BoulevardBismarck, ND 58503","1400 Skyline Boulevard, Bismarck, ND 58503",NonUnion,,452210,Referral,Partial,N,Private,Safety,05/09/2022,N,12/01/2022,1595365.015,,,,,,,,,,Initial Violations,1,,,1,,2,1595365.015
71,1595365.015,05/09/2022,830300,ND,Referral,Partial,,452210,1,Walmart Supercenter Store #3648,Walmart,2012-12-31,2022-12-31,CLOSED,1595365.015,830300,05/09/2022,"Walmart Supercenter Store #3648
			   1400 Skyline BoulevardBismarck, ND 58503","1400 Skyline Boulevard, Bismarck, ND 58503",NonUnion,,452210,Referral,Partial,N,Private,Safety,05/09/2022,N,12/01/2022,1595365.015,,,,,,,,,,Current Violations,,,,1,,1,1595365.015
72,1595365.015,05/09/2022,830300,ND,Referral,Partial,,452210,1,Walmart Supercenter Store #3648,Walmart,2012-12-31,2022-12-31,CLOSED,1595365.015,830300,05/09/2022,"Walmart Supercenter Store #3648
			   1400 Skyline BoulevardBismarck, ND 58503","1400 Skyline Boulevard, Bismarck, ND 58503",NonUnion,,452210,Referral,Partial,N,Private,Safety,05/09/2022,N,12/01/2022,1595365.015,,,,,,,,,,Initial Penalty,"$14,502",$0,$0,"$1,163",$0,"$15,665",1595365.015
73,1595365.015,05/09/2022,830300,ND,Referral,Partial,,452210,1,Walmart Supercenter Store #3648,Walmart,2012-12-31,2022-12-31,CLOSED,1595365.015,830300,05/09/2022,"Walmart Supercenter Store #3648
			   1400 Skyline BoulevardBismarck, ND 58503","1400 Skyline Boulevard, Bismarck, ND 58503",NonUnion,,452210,Referral,Partial,N,Private,Safety,05/09/2022,N,12/01/2022,1595365.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$8,000",$0,"$8,000",1595365.015
74,1595365.015,05/09/2022,830300,ND,Referral,Partial,,452210,1,Walmart Supercenter Store #3648,Walmart,2012-12-31,2022-12-31,CLOSED,1595365.015,830300,05/09/2022,"Walmart Supercenter Store #3648
			   1400 Skyline BoulevardBismarck, ND 58503","1400 Skyline Boulevard, Bismarck, ND 58503",NonUnion,,452210,Referral,Partial,N,Private,Safety,05/09/2022,N,12/01/2022,1595365.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1595365.015
75,1594520.015,05/03/2022,950662,CA,Planned,Complete,,452311,1,Walmart # 4340,Walmart,2012-12-31,2022-12-31,OPEN,1594520.015,950662,05/03/2022,"Walmart  # 4340
			   13401 Main StreetHesperia, CA 92345","13401 Main Street, Hesperia, CA 92345",NonUnion,,452311,Planned,Complete,N,Private,Safety,10/24/2022,P,,1594520.015,,,,,,,,,,Initial Violations,1,,,,,1,1594520.015
76,1594520.015,05/03/2022,950662,CA,Planned,Complete,,452311,1,Walmart # 4340,Walmart,2012-12-31,2022-12-31,OPEN,1594520.015,950662,05/03/2022,"Walmart  # 4340
			   13401 Main StreetHesperia, CA 92345","13401 Main Street, Hesperia, CA 92345",NonUnion,,452311,Planned,Complete,N,Private,Safety,10/24/2022,P,,1594520.015,,,,,,,,,,Current Violations,1,,,,,1,1594520.015
77,1594520.015,05/03/2022,950662,CA,Planned,Complete,,452311,1,Walmart # 4340,Walmart,2012-12-31,2022-12-31,OPEN,1594520.015,950662,05/03/2022,"Walmart  # 4340
			   13401 Main StreetHesperia, CA 92345","13401 Main Street, Hesperia, CA 92345",NonUnion,,452311,Planned,Complete,N,Private,Safety,10/24/2022,P,,1594520.015,,,,,,,,,,Initial Penalty,"$2,250",$0,$0,$0,$0,"$2,250",1594520.015
78,1594520.015,05/03/2022,950662,CA,Planned,Complete,,452311,1,Walmart # 4340,Walmart,2012-12-31,2022-12-31,OPEN,1594520.015,950662,05/03/2022,"Walmart  # 4340
			   13401 Main StreetHesperia, CA 92345","13401 Main Street, Hesperia, CA 92345",NonUnion,,452311,Planned,Complete,N,Private,Safety,10/24/2022,P,,1594520.015,,,,,,,,,,Current Penalty,"$2,250",$0,$0,$0,$0,"$2,250",1594520.015
79,1594520.015,05/03/2022,950662,CA,Planned,Complete,,452311,1,Walmart # 4340,Walmart,2012-12-31,2022-12-31,OPEN,1594520.015,950662,05/03/2022,"Walmart  # 4340
			   13401 Main StreetHesperia, CA 92345","13401 Main Street, Hesperia, CA 92345",NonUnion,,452311,Planned,Complete,N,Private,Safety,10/24/2022,P,,1594520.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1594520.015
80,1588306.015,04/07/2022,950614,CA,Unprog Rel,Partial,,445110,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1588306.015,950614,04/07/2022,"Walmart Inc.
			   4501 Rosewood Dr.Pleasanton, CA 94588","4501 Rosewood Dr., Pleasanton, CA 94588",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Safety,08/05/2022,,,1588306.015,,,,,,,,,,Initial Violations,,,,1,,1,1588306.015
81,1588306.015,04/07/2022,950614,CA,Unprog Rel,Partial,,445110,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1588306.015,950614,04/07/2022,"Walmart Inc.
			   4501 Rosewood Dr.Pleasanton, CA 94588","4501 Rosewood Dr., Pleasanton, CA 94588",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Safety,08/05/2022,,,1588306.015,,,,,,,,,,Current Violations,,,,1,,1,1588306.015
82,1588306.015,04/07/2022,950614,CA,Unprog Rel,Partial,,445110,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1588306.015,950614,04/07/2022,"Walmart Inc.
			   4501 Rosewood Dr.Pleasanton, CA 94588","4501 Rosewood Dr., Pleasanton, CA 94588",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Safety,08/05/2022,,,1588306.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$420,$0,$420,1588306.015
83,1588306.015,04/07/2022,950614,CA,Unprog Rel,Partial,,445110,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1588306.015,950614,04/07/2022,"Walmart Inc.
			   4501 Rosewood Dr.Pleasanton, CA 94588","4501 Rosewood Dr., Pleasanton, CA 94588",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Safety,08/05/2022,,,1588306.015,,,,,,,,,,Current Penalty,$0,$0,$0,$420,$0,$420,1588306.015
84,1588306.015,04/07/2022,950614,CA,Unprog Rel,Partial,,445110,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,OPEN,1588306.015,950614,04/07/2022,"Walmart Inc.
			   4501 Rosewood Dr.Pleasanton, CA 94588","4501 Rosewood Dr., Pleasanton, CA 94588",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Safety,08/05/2022,,,1588306.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588306.015
85,1588117.015,04/05/2022,316400,WV,Referral,Partial,,452311,1,Walmart Inc. Store #2474,Walmart,2012-12-31,2022-12-31,CLOSED,1588117.015,316400,04/05/2022,"Walmart Inc. Store #2474
			   Walmart - Store #2474 Rr 4 Box 82Keyser, WV 26726",702 Sw 8th Street Mail Stop,NonUnion,,452311,Referral,Partial,N,Private,Safety,04/21/2022,,11/14/2022,1588117.015,,,,,,,,,,Initial Violations,1,,,,,1,1588117.015
86,1588117.015,04/05/2022,316400,WV,Referral,Partial,,452311,1,Walmart Inc. Store #2474,Walmart,2012-12-31,2022-12-31,CLOSED,1588117.015,316400,04/05/2022,"Walmart Inc. Store #2474
			   Walmart - Store #2474 Rr 4 Box 82Keyser, WV 26726",702 Sw 8th Street Mail Stop,NonUnion,,452311,Referral,Partial,N,Private,Safety,04/21/2022,,11/14/2022,1588117.015,,,,,,,,,,Current Violations,,,,1,,1,1588117.015
87,1588117.015,04/05/2022,316400,WV,Referral,Partial,,452311,1,Walmart Inc. Store #2474,Walmart,2012-12-31,2022-12-31,CLOSED,1588117.015,316400,04/05/2022,"Walmart Inc. Store #2474
			   Walmart - Store #2474 Rr 4 Box 82Keyser, WV 26726",702 Sw 8th Street Mail Stop,NonUnion,,452311,Referral,Partial,N,Private,Safety,04/21/2022,,11/14/2022,1588117.015,,,,,,,,,,Initial Penalty,"$14,502",$0,$0,$0,$0,"$14,502",1588117.015
88,1588117.015,04/05/2022,316400,WV,Referral,Partial,,452311,1,Walmart Inc. Store #2474,Walmart,2012-12-31,2022-12-31,CLOSED,1588117.015,316400,04/05/2022,"Walmart Inc. Store #2474
			   Walmart - Store #2474 Rr 4 Box 82Keyser, WV 26726",702 Sw 8th Street Mail Stop,NonUnion,,452311,Referral,Partial,N,Private,Safety,04/21/2022,,11/14/2022,1588117.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,500",$0,"$3,500",1588117.015
89,1588117.015,04/05/2022,316400,WV,Referral,Partial,,452311,1,Walmart Inc. Store #2474,Walmart,2012-12-31,2022-12-31,CLOSED,1588117.015,316400,04/05/2022,"Walmart Inc. Store #2474
			   Walmart - Store #2474 Rr 4 Box 82Keyser, WV 26726",702 Sw 8th Street Mail Stop,NonUnion,,452311,Referral,Partial,N,Private,Safety,04/21/2022,,11/14/2022,1588117.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1588117.015
90,1587747.015,03/31/2022,452110,KY,Referral,Partial,5311.0,452112,1,64855 - Walmart Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1587747.015,452110,03/31/2022,"64855 - Walmart Inc
			   14800 Fort Campbell BlvdOak Grove, KY 42262","14800 Fort Campbell Blvd, Oak Grove, KY 42262",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,07/18/2022,,09/22/2022,1587747.015,,,,,,,,,,Initial Violations,,,,1,,1,1587747.015
91,1587747.015,03/31/2022,452110,KY,Referral,Partial,5311.0,452112,1,64855 - Walmart Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1587747.015,452110,03/31/2022,"64855 - Walmart Inc
			   14800 Fort Campbell BlvdOak Grove, KY 42262","14800 Fort Campbell Blvd, Oak Grove, KY 42262",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,07/18/2022,,09/22/2022,1587747.015,,,,,,,,,,Current Violations,,,,1,,1,1587747.015
92,1587747.015,03/31/2022,452110,KY,Referral,Partial,5311.0,452112,1,64855 - Walmart Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1587747.015,452110,03/31/2022,"64855 - Walmart Inc
			   14800 Fort Campbell BlvdOak Grove, KY 42262","14800 Fort Campbell Blvd, Oak Grove, KY 42262",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,07/18/2022,,09/22/2022,1587747.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$3,500",$0,"$3,500",1587747.015
93,1587747.015,03/31/2022,452110,KY,Referral,Partial,5311.0,452112,1,64855 - Walmart Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1587747.015,452110,03/31/2022,"64855 - Walmart Inc
			   14800 Fort Campbell BlvdOak Grove, KY 42262","14800 Fort Campbell Blvd, Oak Grove, KY 42262",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,07/18/2022,,09/22/2022,1587747.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,975",$0,"$2,975",1587747.015
94,1587747.015,03/31/2022,452110,KY,Referral,Partial,5311.0,452112,1,64855 - Walmart Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1587747.015,452110,03/31/2022,"64855 - Walmart Inc
			   14800 Fort Campbell BlvdOak Grove, KY 42262","14800 Fort Campbell Blvd, Oak Grove, KY 42262",NonUnion,5311.0,452112/Discount Department Stores,Referral,Partial,N,Private,Safety,07/18/2022,,09/22/2022,1587747.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1587747.015
95,1586021.015,03/24/2022,454712,TN,Planned,Complete,,452311,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1586021.015,454712,03/24/2022,"Walmart Inc.
			   1153 Fortress BlvdMurfreesboro, TN 37128","1153 Fortress Blvd, Murfreesboro, TN 37128",NonUnion,,452311,Planned,Complete,N,Private,Safety,03/24/2022,P,07/21/2022,1586021.015,,,,,,,,,,Initial Violations,,,,1,,1,1586021.015
96,1586021.015,03/24/2022,454712,TN,Planned,Complete,,452311,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1586021.015,454712,03/24/2022,"Walmart Inc.
			   1153 Fortress BlvdMurfreesboro, TN 37128","1153 Fortress Blvd, Murfreesboro, TN 37128",NonUnion,,452311,Planned,Complete,N,Private,Safety,03/24/2022,P,07/21/2022,1586021.015,,,,,,,,,,Current Violations,,,,1,,1,1586021.015
97,1586021.015,03/24/2022,454712,TN,Planned,Complete,,452311,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1586021.015,454712,03/24/2022,"Walmart Inc.
			   1153 Fortress BlvdMurfreesboro, TN 37128","1153 Fortress Blvd, Murfreesboro, TN 37128",NonUnion,,452311,Planned,Complete,N,Private,Safety,03/24/2022,P,07/21/2022,1586021.015,,,,,,,,,,Initial Penalty,$0,$0,$0,$175,$0,$175,1586021.015
98,1586021.015,03/24/2022,454712,TN,Planned,Complete,,452311,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1586021.015,454712,03/24/2022,"Walmart Inc.
			   1153 Fortress BlvdMurfreesboro, TN 37128","1153 Fortress Blvd, Murfreesboro, TN 37128",NonUnion,,452311,Planned,Complete,N,Private,Safety,03/24/2022,P,07/21/2022,1586021.015,,,,,,,,,,Current Penalty,$0,$0,$0,$175,$0,$175,1586021.015
99,1586021.015,03/24/2022,454712,TN,Planned,Complete,,452311,1,Walmart Inc.,Walmart,2012-12-31,2022-12-31,CLOSED,1586021.015,454712,03/24/2022,"Walmart Inc.
			   1153 Fortress BlvdMurfreesboro, TN 37128","1153 Fortress Blvd, Murfreesboro, TN 37128",NonUnion,,452311,Planned,Complete,N,Private,Safety,03/24/2022,P,07/21/2022,1586021.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1586021.015
100,1583690.015,03/16/2022,950661,CA,Planned,Complete,,452311,4,Walmart Supercenter,Walmart,2012-12-31,2022-12-31,OPEN,1583690.015,950661,03/16/2022,"Walmart Supercenter
			   150 Beach RdMarina, CA 93933","150 Beach Rd, Marina, CA 93933",NonUnion,,452311,Planned,Complete,N,Private,Safety,04/29/2022,P,,1583690.015,,,,,,,,,,Initial Violations,,,,4,,4,1583690.015
101,1583690.015,03/16/2022,950661,CA,Planned,Complete,,452311,4,Walmart Supercenter,Walmart,2012-12-31,2022-12-31,OPEN,1583690.015,950661,03/16/2022,"Walmart Supercenter
			   150 Beach RdMarina, CA 93933","150 Beach Rd, Marina, CA 93933",NonUnion,,452311,Planned,Complete,N,Private,Safety,04/29/2022,P,,1583690.015,,,,,,,,,,Current Violations,,,,4,,4,1583690.015
102,1583690.015,03/16/2022,950661,CA,Planned,Complete,,452311,4,Walmart Supercenter,Walmart,2012-12-31,2022-12-31,OPEN,1583690.015,950661,03/16/2022,"Walmart Supercenter
			   150 Beach RdMarina, CA 93933","150 Beach Rd, Marina, CA 93933",NonUnion,,452311,Planned,Complete,N,Private,Safety,04/29/2022,P,,1583690.015,,,,,,,,,,Initial Penalty,$0,$0,$0,"$1,725",$0,"$1,725",1583690.015
103,1583690.015,03/16/2022,950661,CA,Planned,Complete,,452311,4,Walmart Supercenter,Walmart,2012-12-31,2022-12-31,OPEN,1583690.015,950661,03/16/2022,"Walmart Supercenter
			   150 Beach RdMarina, CA 93933","150 Beach Rd, Marina, CA 93933",NonUnion,,452311,Planned,Complete,N,Private,Safety,04/29/2022,P,,1583690.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,725",$0,"$1,725",1583690.015
104,1583690.015,03/16/2022,950661,CA,Planned,Complete,,452311,4,Walmart Supercenter,Walmart,2012-12-31,2022-12-31,OPEN,1583690.015,950661,03/16/2022,"Walmart Supercenter
			   150 Beach RdMarina, CA 93933","150 Beach Rd, Marina, CA 93933",NonUnion,,452311,Planned,Complete,N,Private,Safety,04/29/2022,P,,1583690.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1583690.015
105,1583501.015,03/14/2022,1055340,WA,Referral,Partial,,452111,2,Wa317967940 - Walmart Associates Inc,Walmart,2012-12-31,2022-12-31,CLOSED,1583501.015,1055340,03/14/2022,"Wa317967940 - Walmart Associates Inc
			   1601 Nw Louisiana AveChehalis, WA 98532","702 Sw 8th St, Bentonville, AR 72716",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Health,06/02/2022,,11/14/2022,1583501.015,,,,,,,,,,Initial Violations,,,,2,,2,1583501.015
