Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
190,1077695.015,07/14/2015,729700,KS,Complaint,Partial,,453998,1,Walmart Store #26,Walmart,2012-12-19,2022-12-19,CLOSED,1077695.015,729700,07/14/2015,"Walmart Store #26
			   5000 10th AveLeavenworth, KS 66048","702 Southwest 8th Street, Bentonville, AR 72716",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,10/13/2015,L,01/04/2016,1077695.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",1077695.015
191,1076433.015,07/09/2015,418400,GA,Complaint,Partial,,452112,1,Walmart Store #606,Walmart,2012-12-19,2022-12-19,CLOSED,1076433.015,418400,07/09/2015,"Walmart Store #606
			   4725 Us Highway 80 EastSavannah, GA 31410","4725 Us Highway 80 East, Savannah, GA 31410",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/01/2015,L,01/25/2016,1076433.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1076433.015
192,1073362.015,06/23/2015,950621,CA,Complaint,Partial,,445110,1,"Walmart Stores, Inc.",Walmart,2012-12-19,2022-12-19,CLOSED,1073362.015,950621,06/23/2015,"Walmart Stores, Inc.
			   1250 E Gibson RdWoodland, CA 95695","1250 E Gibson Rd, Woodland, CA 95695",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,09/28/2015,,05/10/2016,1073362.015,,,,,,,,,,Current Penalty,$0,$0,$0,$375,$0,$375,1073362.015
193,1059076.015,04/28/2015,626600,TX,Referral,Partial,,452910,2,Walmart Store # 744,Walmart,2012-12-19,2022-12-19,CLOSED,1059076.015,626600,04/28/2015,"Walmart Store # 744
			   6626 Fm 1960 RoadHumble, TX 77346","6626 Fm 1960 Road, Humble, TX 77346",NonUnion,,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,06/08/2015,,09/25/2015,1059076.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$7,000",$0,"$7,000",1059076.015
194,1057453.015,04/21/2015,1055330,WA,Referral,Partial,,452111,1,Wa317936064 - Walmart Stores Inc,Walmart,2012-12-19,2022-12-19,CLOSED,1057453.015,1055330,04/21/2015,"Wa317936064 - Walmart Stores Inc
			   21200 Olhava Way NwPoulsbo, WA 98370","702 Southwest 8th St Ms 3570, Bentonville, AR 72712",NonUnion,,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,06/10/2015,S,10/28/2016,1057453.015,,,,,,,,,,Current Penalty,"$1,250",$0,$0,$0,$0,"$1,250",1057453.015
195,1049804.015,03/30/2015,418100,GA,Complaint,Complete,,452990,1,Walmart Store # 1373,Walmart,2012-12-19,2022-12-19,CLOSED,1049804.015,418100,03/30/2015,"Walmart Store # 1373
			   4004 Lawrenceville Hwy NwLilburn, GA 30047","4004 Lawrenceville Hwy Nw, Lilburn, GA 30047",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,03/30/2015,L,08/11/2015,1049804.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1049804.015
196,1047346.015,03/18/2015,213100,NY,Planned,Partial,,493120,1,Walmart Dc 6096,Walmart,2012-12-19,2022-12-19,CLOSED,1047346.015,213100,03/18/2015,"Walmart Dc 6096
			   300 Enterprise RoadJohnstown, NY 12095","300 Enterprise Road, Johnstown, NY 12095",NonUnion,,493120/Refrigerated Warehousing and Storage,Planned,Partial,N,Private,Safety,03/18/2015,P,08/26/2015,1047346.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,750",$0,"$3,750",1047346.015
197,1045375.015,03/10/2015,728500,MO,Fat/Cat,Partial,,452112,1,Walmart #319,Walmart,2012-12-19,2022-12-19,CLOSED,1045375.015,728500,03/10/2015,"Walmart #319
			   2015 W. Foxwood DriveRaymore, MO 64083","2015 W. Foxwood Drive, Raymore, MO 64083",NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,06/15/2015,,05/19/2016,1045375.015,74724.015,03/09/2015,"Employee Is  Struck By Flying Tire And Wheel, Later Dies",Kansas City, ,"At 7:45 p.m. on March 9, 2016, an employee was placing a used tire on a second r im provided by the customer. The employee was setting bead by adding compressed air to the tire. The employee was adding compressed air to a tire not secured in the tire mounting machine. While adding compressed air, the bead popped, air pr essure accidentally discharged, the tire and wheel flew at the employee and his hand and arm were struck by the flying tire and wheel. The employee sustained in juries to his right hand and arm and required surgery. The employee died after b eing released from the hospital.","accidental discharge, air pressure, arm, compressed air, hand, struck by, tire, tire bead, tire rim",,,Current Penalty,$0,$0,$0,"$3,500",$0,"$3,500",1045375.015
198,1040560.015,02/17/2015,257250,PR,Prog Other,Partial,,445110,7,Walmart Puerto Rico Inc,Walmart,2012-12-19,2022-12-19,CLOSED,1040560.015,257250,02/17/2015,"Walmart Puerto Rico Inc
			   Pmb 725 Box 4960Caguas, PR 00726","Pmb 725 Box 4960, Caguas, PR 00726",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Prog Other,Partial,N,Private,Safety,02/17/2015,,05/28/2015,1040560.015,,,,,,,,,,Current Penalty,"$8,370",$0,$0,$0,$0,"$8,370",1040560.015
199,1031929.015,02/10/2015,950632,CA,Accident,Partial,,452112,4,Walmart #1700,Walmart,2012-12-19,2022-12-19,CLOSED,1031929.015,950632,02/10/2015,"Walmart #1700
			   13425 Community RoadPoway, CA 92064","13425 Community Road, Poway, CA 92064",NonUnion,,452112/Discount Department Stores,Accident,Partial,N,Private,Safety,07/13/2015,,01/31/2017,1031929.015,,,,,,,,,,Current Penalty,"$18,000",$0,$0,$930,$0,"$18,930",1031929.015
200,1026307.015,02/04/2015,728900,NE,Planned,Partial,,452112,1,"Walmart Stores, Inc.",Walmart,2012-12-19,2022-12-19,CLOSED,1026307.015,728900,02/04/2015,"Walmart Stores, Inc.
			   18201 Wright StreetOmaha, NE 68130","18201 Wright Street, Omaha, NE 68130",NonUnion,,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,02/05/2015,P,05/11/2015,1026307.015,,,,,,,,,,Current Penalty,"$2,250",$0,$0,$0,$0,"$2,250",1026307.015
201,1022228.015,01/30/2015,950624,CA,Complaint,Partial,,453998,1,Walmart Supercenter,Walmart,2012-12-19,2022-12-19,CLOSED,1022228.015,950624,01/30/2015,"Walmart Supercenter
			   10355 Trinty ParkwayStockton, CA 95219","10355 Trinty Parkway, Stockton, CA 95219",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,03/05/2015,,12/12/2016,1022228.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",1022228.015
202,317943330.0,01/08/2015,453710,NC,Complaint,Partial,5311.0,452111,1,Walmart Stores #1321,Walmart,2012-12-19,2022-12-19,ERROR,317943330.0,453710,01/08/2015,"Walmart Stores #1321
			   1299 N Brightleaf BlvdSmithfield, NC 27577",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,01/08/2015,,05/20/2015,317943330.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,"$1,350",$0,"$1,350",317943330.0
203,1013429.015,12/10/2014,257250,PR,Prog Other,Partial,,445210,2,Walmart Pr Inc,Walmart,2012-12-19,2022-12-19,CLOSED,1013429.015,257250,12/10/2014,"Walmart Pr Inc
			   Car.14 Km.32.5 Parq. Ind. San IdelfonsoCoamo, PR 00769","Pmb 725 P O Box 4960, Caguas, PR 00725",NonUnion,,445210/Meat Markets,Prog Other,Partial,N,Private,Safety,12/10/2014,,04/08/2015,1013429.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1013429.015
204,1011224.015,12/09/2014,552652,MI,Complaint,Partial,,452111,1,Walmart #2100,Walmart,2012-12-19,2022-12-19,CLOSED,1011224.015,552652,12/09/2014,"Walmart #2100
			   1150 S Main StCheboygan, MI 49721","1150 S Main St, Cheboygan, MI 49721",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,12/10/2014,,02/24/2015,1011224.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1011224.015
205,1012577.015,12/09/2014,111100,ME,Complaint,Partial,,452112,1,Walmart Supercenter,Walmart,2012-12-19,2022-12-19,CLOSED,1012577.015,111100,12/09/2014,"Walmart Supercenter
			   24 WaltonBrewer, ME 04412","24 Walton Drive, Brewer, ME 04412",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/09/2014,,02/04/2015,1012577.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$7,000",$0,"$7,000",1012577.015
206,1012605.015,12/09/2014,728500,MO,Complaint,Partial,,452910,1,Walmart Inc.,Walmart,2012-12-19,2022-12-19,CLOSED,1012605.015,728500,12/09/2014,"Walmart Inc.
			   3001 West BroadwayColumbia, MO 65203","3001 West Broadway, Columbia, MO 65203",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Health,12/09/2014,,02/05/2015,1012605.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,200",$0,"$3,200",1012605.015
207,1011042.015,12/02/2014,111100,ME,Complaint,Partial,,452112,1,Walmart Supercenter,Walmart,2012-12-19,2022-12-19,CLOSED,1011042.015,111100,12/02/2014,"Walmart Supercenter
			   24 Walton DriveBrewer, ME 04412","24 Walton Drive, Brewer, ME 04412",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/03/2014,,01/13/2015,1011042.015,,,,,,,,,,Current Penalty,"$5,600",$0,$0,$0,$0,"$5,600",1011042.015
208,1005410.015,10/31/2014,523300,WI,Complaint,Partial,,424490,1,"Walmart Stores, Inc.",Walmart,2012-12-19,2022-12-19,CLOSED,1005410.015,523300,10/31/2014,"Walmart Stores, Inc.
			   3900 Deerfield DriveJanesville, WI 53545","3900 Deerfield Drive, Janesville, WI 53545",NonUnion,,424490/Other Grocery and Related Products Merchant Wholesalers,Complaint,Partial,N,Private,Safety,10/31/2014,L,02/20/2015,1005410.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1005410.015
209,1001394.015,10/17/2014,213100,NY,Complaint,Partial,,452111,2,Walmart Inc.,Walmart,2012-12-19,2022-12-19,CLOSED,1001394.015,213100,10/17/2014,"Walmart Inc.
			   1320 Altamont Ave.Schenectady, NY 12303","1320 Altamont Ave., Schenectady, NY 12303",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,10/17/2014,,01/21/2015,1001394.015,,,,,,,,,,Current Penalty,"$2,100",$0,$0,$0,$0,"$2,100",1001394.015
210,996999.015,09/25/2014,418300,AL,Complaint,Partial,,453998,1,"Walmart, Inc.",Walmart,2012-12-19,2022-12-19,CLOSED,996999.015,418300,09/25/2014,"Walmart, Inc.
			   890 Odum DriveGardendale, AL 35071","890 Odum Drive, Gardendale, AL 35071",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,09/25/2014,,01/29/2015,996999.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,996999.015
211,996174.015,09/22/2014,213900,NJ,Complaint,Partial,,445110,2,Walmart,Walmart,2012-12-19,2022-12-19,CLOSED,996174.015,213900,09/22/2014,"Walmart
			   820 Cooper StDeptford, NJ 08096","820 Cooper St, Deptford, NJ 08096",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,09/22/2014,,03/18/2016,996174.015,,,,,,,,,,Current Penalty,"$14,000",$0,$0,$0,$0,"$14,000",996174.015
212,995484.015,09/15/2014,625700,LA,Complaint,Partial,,452910,1,Walmart Supercenter,Walmart,2012-12-19,2022-12-19,CLOSED,995484.015,625700,09/15/2014,"Walmart Supercenter
			   880 North Hwy 190Covington, LA 70433","880 North Hwy 190, Covington, LA 70433",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,09/15/2014,,03/09/2015,995484.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,995484.015
213,990144.015,08/14/2014,728900,NE,Planned,Partial,,452112,1,"Walmart Associates, Inc.",Walmart,2012-12-19,2022-12-19,CLOSED,990144.015,728900,08/14/2014,"Walmart Associates, Inc.
			   12850 L StreetOmaha, NE 68137","12850 L Street, Omaha, NE 68137",NonUnion,,452112/Discount Department Stores,Planned,Partial,N,Private,Safety,08/15/2014,P,11/06/2014,990144.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$4,900",$0,"$4,900",990144.015
214,984462.015,07/09/2014,830100,MT,Complaint,Partial,,452112,2,Walmart Supercenter,Walmart,2012-12-19,2022-12-19,CLOSED,984462.015,830100,07/09/2014,"Walmart Supercenter
			   3205 Stower StreetMiles City, MT 59301","3205 Stower Street, Miles City, MT 59301",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,07/09/2014,,05/29/2015,984462.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$6,000",$0,"$6,000",984462.015
215,317205078.0,07/03/2014,950614,CA,Complaint,Partial,5399.0,452990,1,"Walmart Stores, Inc",Walmart,2012-12-19,2022-12-19,ERROR,317205078.0,950614,07/03/2014,"Walmart Stores, Inc
			   1919 Davis StSan Leandro, CA 94577",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/26/2014,,10/08/2014,317205078.0,,,,,,,,,,Current Penalty,$0,$0,$0,$420,$0,$420,317205078.0
216,982473.015,06/25/2014,936300,HI,Planned,Complete,,452111,2,Walmart #2126,Walmart,2012-12-19,2022-12-19,CLOSED,982473.015,936300,06/25/2014,"Walmart #2126
			   95-550 Lanikuhana Ave.Mililani, HI 96789","95-550 Lanikuhana Ave., Mililani, HI 96789",NonUnion,,452111/Department Stores (except Discount Department Stores),Planned,Complete,N,Private,Safety,06/25/2014,P,03/19/2015,982473.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,982473.015
217,982470.015,06/25/2014,936300,HI,Planned,Complete,,452111,1,Walmart #5274,Walmart,2012-12-19,2022-12-19,CLOSED,982470.015,936300,06/25/2014,"Walmart #5274
			   1131 Kuala St.Pearl City, HI 96782","1131 Kuala St., Pearl City, HI 96782",NonUnion,,452111/Department Stores (except Discount Department Stores),Planned,Complete,N,Private,Safety,06/25/2014,P,09/21/2016,982470.015,,,,,,,,,,Current Penalty,"$2,000",$0,$0,$0,$0,"$2,000",982470.015
218,317525467.0,05/23/2014,257260,PR,Complaint,Partial,5311.0,452111,2,Walmart Puerto Rico Inc Hnc Sams Club Tienda 6680,Walmart,2012-12-19,2022-12-19,ERROR,317525467.0,257260,05/23/2014,"Walmart Puerto Rico Inc Hnc Sams Club Tienda 6680
			   Plaza Del Parque 120 Ave Comerio 1500 Carr 167Bayamon, PR 00961","Pmb 725 Po Box 4960, Caguas, PR 00726",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Health,08/20/2014,,07/22/2016,317525467.0,,,,,,,,,,Current Penalty,"$3,000",$0,$0,$0,$0,"$3,000",317525467.0
219,978119.015,05/23/2014,626300,TX,Complaint,Partial,,452111,1,Walmart,Walmart,2012-12-19,2022-12-19,CLOSED,978119.015,626300,05/23/2014,"Walmart
			   8555 Preston Rd.Frisco, TX 75034","8555 Preston Rd., Frisco, TX 75034",NonUnion,,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,05/23/2014,,12/29/2014,978119.015,,,,,,,,,,Current Penalty,$0,$0,"$13,750",$0,$0,"$13,750",978119.015
220,316673888.0,05/11/2014,950643,CA,Accident,Partial,5311.0,452111,1,"Walmart Stores Inc., Store #2297",Walmart,2012-12-19,2022-12-19,ERROR,316673888.0,950643,05/11/2014,"Walmart Stores Inc., Store #2297
			   25450 The Old Rd.Stevenson Ranch, CA 91381",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Accident,Partial,N,Private,Safety,10/09/2014,,10/06/2015,316673888.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,316673888.0
221,966978.015,04/09/2014,729300,MO,Complaint,Partial,,445110,1,Walmart,Walmart,2012-12-19,2022-12-19,CLOSED,966978.015,729300,04/09/2014,"Walmart
			   2897 Veterans Memorial ParkwaySaint Charles, MO 63303","2897 Veterans Memorial Parkway, Saint Charles, MO 63303",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,04/09/2014,,08/25/2014,966978.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,380",$0,"$2,380",966978.015
222,965379.015,03/28/2014,213100,NY,Complaint,Partial,,452112,1,Walmart #1994,Walmart,2012-12-19,2022-12-19,CLOSED,965379.015,213100,03/28/2014,"Walmart #1994
			   25 Consumer SquarePlattsburgh, NY 12901","25 Consumer Square, Plattsburgh, NY 12901",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,03/28/2014,,09/15/2014,965379.015,,,,,,,,,,Current Penalty,"$7,500",$0,$0,$0,$0,"$7,500",965379.015
223,316993864.0,03/19/2014,1055350,WA,Unprog Rel,Partial,5311.0,452111,1,Walmart Store #2007,Walmart,2012-12-19,2022-12-19,ERROR,316993864.0,1055350,03/19/2014,"Walmart Store #2007
			   1005 N Stratford RdMoses Lake, WA 98837","702 Southwest 8th St Ms 3570, Bentonville, AR 72712",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Unprog Rel,Partial,N,Private,Safety,03/31/2014,L,10/16/2014,316993864.0,,,,,,,,,,Current Penalty,$280,$0,$0,$0,$0,$280,316993864.0
224,962378.015,03/10/2014,112300,RI,Complaint,Partial,,452112,6,Walmart,Walmart,2012-12-19,2022-12-19,CLOSED,962378.015,112300,03/10/2014,"Walmart
			   258 Post RdWesterly, RI 02891","258 Post Rd, Westerly, RI 02891",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,03/10/2014,,12/15/2014,962378.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$3,400",$0,"$3,400",962378.015
225,317599496.0,02/11/2014,355121,VA,Planned,Partial,5311.0,452111,1,Walmart #2795,Walmart,2012-12-19,2022-12-19,ERROR,317599496.0,355121,02/11/2014,"Walmart #2795
			   145 Hill Carter ParkwayAshland, VA 23005",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Partial,N,Private,Health,04/01/2014,L,05/15/2014,317599496.0,,,,,,,,,Health-Manufacturing,Current Penalty,"$1,260",$0,$0,$0,$0,"$1,260",317599496.0
226,957918.015,02/06/2014,625400,TX,Complaint,Partial,,452112,1,Walmart #0437,Walmart,2012-12-19,2022-12-19,CLOSED,957918.015,625400,02/06/2014,"Walmart #0437
			   310 Overcreek WaySealy, TX 77474","310 Overcreek Way, Sealy, TX 77474",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,02/06/2014,,04/22/2014,957918.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",957918.015
227,317528206.0,02/04/2014,355114,VA,Complaint,Partial,5311.0,452111,2,Walmart Store #3573,Walmart,2012-12-19,2022-12-19,ERROR,317528206.0,355114,02/04/2014,"Walmart Store #3573
			   9401 Liberia AveManassas, VA 20110",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,02/04/2014,,04/01/2014,317528206.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,317528206.0
228,317428811.0,01/31/2014,551800,IN,Complaint,Partial,5311.0,452111,1,Walmart Stores Inc Store 996,Walmart,2012-12-19,2022-12-19,ERROR,317428811.0,551800,01/31/2014,"Walmart Stores Inc Store 996
			   823 West State Highway 46Spencer, IN 47460",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,01/31/2014,,02/01/2016,317428811.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$900,$0,$0,$0,$0,$900,317428811.0
229,952351.015,12/17/2013,419700,FL,Complaint,Partial,,445110,1,"Walmart Stores, Inc.",Walmart,2012-12-19,2022-12-19,CLOSED,952351.015,419700,12/17/2013,"Walmart Stores, Inc.
			   4980 E Silver Springs Blvd. Store #1847Ocala, FL 34470","4980 E Silver Springs Blvd. Store #1847, Ocala, FL 34470",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,12/17/2013,L,06/11/2014,952351.015,,,,,,,,,,Current Penalty,"$7,000",$0,$0,$0,$0,"$7,000",952351.015
230,313751091.0,11/27/2013,257250,PR,Planned,Partial,5311.0,452111,2,Walmart Of P.R. (Tienda #5793),Walmart,2012-12-19,2022-12-19,ERROR,313751091.0,257250,11/27/2013,"Walmart Of P.R. (Tienda #5793)
			   Carretera 14 # 333Coto Laurel, PR 00780","Pmb 725  P.O. Box 4960, Caguas, PR 00725",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Partial,N,Private,Safety,11/27/2013,,10/08/2015,313751091.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,313751091.0
231,313751083.0,11/27/2013,257250,PR,Planned,Partial,5311.0,452111,1,Walmart Of Pr (Tienda 2026),Walmart,2012-12-19,2022-12-19,ERROR,313751083.0,257250,11/27/2013,"Walmart Of Pr (Tienda 2026)
			   3305 Baramaya, Suite 100Ponce, PR 00732","Pmb 725  P.O. Box 4960, Caguas, PR 00725",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Partial,N,Private,Safety,11/27/2013,,10/14/2015,313751083.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,313751083.0
232,315710384.0,11/26/2013,257240,PR,Planned,Partial,5311.0,452111,2,Walmart Pr Inc,Walmart,2012-12-19,2022-12-19,ERROR,315710384.0,257240,11/26/2013,"Walmart Pr Inc
			   3535 Ave Militar Suite 193Isabela, PR 00662","Pmb 725 Po Box 4960, Caguas, PR 00726",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Partial,N,Private,Safety,11/26/2013,,12/13/2013,315710384.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315710384.0
233,313751034.0,11/26/2013,257250,PR,Planned,Partial,5311.0,452111,1,Walmart Of Pr (Tienda #3693),Walmart,2012-12-19,2022-12-19,ERROR,313751034.0,257250,11/26/2013,"Walmart Of Pr (Tienda #3693)
			   Carretera 153 Km 7.2Santa Isabel, PR 00757","P.O. Box 4960, Caguas, PR 00726",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Partial,N,Private,Safety,11/26/2013,,10/14/2015,313751034.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$500,$0,$500,313751034.0
234,941781.015,09/18/2013,728500,MO,Complaint,Partial,,452910,2,Walmart Inc.,Walmart,2012-12-19,2022-12-19,CLOSED,941781.015,728500,09/18/2013,"Walmart Inc.
			   3001 West BroadwayColumbia, MO 65201","3001 West Broadway, Columbia, MO 65201",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,09/18/2013,,12/02/2013,941781.015,,,,,,,,,,Current Penalty,"$3,150",$0,$0,$0,$0,"$3,150",941781.015
235,317170108.0,08/28/2013,453730,NC,Planned,Complete,5311.0,452111,1,Walmart Supercenter - Store 1131,Walmart,2012-12-19,2022-12-19,ERROR,317170108.0,453730,08/28/2013,"Walmart Supercenter - Store 1131
			   901 Nc Hwy. 16 S.Taylorsville, NC 28681",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Planned,Complete,N,Private,Safety,08/28/2013,,10/10/2013,317170108.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,317170108.0
236,316868322.0,08/26/2013,1055350,WA,Referral,Partial,5311.0,452111,1,Walmart Store #2007,Walmart,2012-12-19,2022-12-19,ERROR,316868322.0,1055350,08/26/2013,"Walmart Store #2007
			   1005 N Stratford Rd Attention",702 Southwest 8th St Ms 3570 Attention,NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Referral,Partial,N,Private,Safety,09/13/2013,L,08/21/2014,316868322.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",316868322.0
237,317224632.0,08/16/2013,953210,NV,Complaint,Partial,5311.0,452111,1,Walmart Supercenter #3277,Walmart,2012-12-19,2022-12-19,ERROR,317224632.0,953210,08/16/2013,"Walmart Supercenter #3277
			   155 Damonte Ranch Pkwy.Reno, NV 89521",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,08/20/2013,,10/15/2013,317224632.0,,,,,,,,,,Current Penalty,"$3,570",$0,$0,$0,$0,"$3,570",317224632.0
238,924610.015,08/01/2013,214200,NJ,Complaint,Partial,,452112,1,"Walmart Stores Inc., Store #3443",Walmart,2012-12-19,2022-12-19,CLOSED,924610.015,214200,08/01/2013,"Walmart Stores Inc., Store #3443
			   48 Route 23 NorthRiverdale, NJ 07457","48 Route 23 North, Riverdale, NJ 07457",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,08/01/2013,L,09/18/2013,924610.015,,,,,,,,,,Current Penalty,"$3,000",$0,$0,$0,$0,"$3,000",924610.015
239,317058386.0,07/30/2013,551800,IN,Complaint,Partial,5311.0,452111,1,Walmart,Walmart,2012-12-19,2022-12-19,ERROR,317058386.0,551800,07/30/2013,"Walmart
			   650 Kimmel RoadVincennes, IN 47591",", ,  00000",NonUnion,5311.0,452111/Department Stores (except Discount Department Stores),Complaint,Partial,N,Private,Safety,07/30/2013,,05/23/2016,317058386.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$5,000",$0,$0,$0,$0,"$5,000",317058386.0
240,311997944.0,07/18/2013,552652,MI,Planned,Complete,5311.0,452112,7,Walmart Assoc Inc 2644,Walmart,2012-12-19,2022-12-19,ERROR,311997944.0,552652,07/18/2013,"Walmart Assoc Inc 2644
			   5825 Brockway RdSaginaw, MI 48601",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,07/25/2013,S,10/29/2013,311997944.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$800,$0,$0,$0,$0,$800,311997944.0
241,916197.015,07/01/2013,627700,OK,Complaint,Partial,,452910,3,Walmart Stores Inc.,Walmart,2012-12-19,2022-12-19,CLOSED,916197.015,627700,07/01/2013,"Walmart Stores Inc.
			   5401 Tinker Diagonal StreetDel City, OK 73115","5401 Tinker Diagonal Street, Del City, OK 73115",NonUnion,,452910/Warehouse Clubs and Supercenters,Complaint,Partial,N,Private,Safety,07/01/2013,,04/20/2017,916197.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$5,000",$0,"$5,000",916197.015
