Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
361,1509783.015,01/13/2021,317900,PA,Complaint,Partial,,452112,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1509783.015,317900,01/13/2021,"Dolgencorp, Llc
			   440 Main StreetWalnutport, PA 18088",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,01/13/2021,,08/05/2021,1509783.015,,,,,,,,,Initial Penalty,$0,"$128,726",$0,$0,$0,"$128,726",1509783.015
362,1507692.015,12/22/2020,420600,FL,Complaint,Partial,,453998,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1507692.015,420600,12/22/2020,"Dolgencorp, Llc
			   312 S. Hwy. 27/441Lady Lake, FL 32159","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,12/22/2020,,11/05/2021,1507692.015,,,,,,,,,Initial Penalty,$0,$0,"$128,722",$0,$0,"$128,722",1507692.015
363,1492118.015,09/10/2020,418300,AL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1492118.015,418300,09/10/2020,"Dolgencorp, Llc
			   563 Cr 326Flat Rock, AL 35966","563 Cr 326, Flat Rock, AL 35966",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/10/2020,,02/11/2021,1492118.015,,,,,,,,,Initial Penalty,$0,$0,"$10,604",$0,$0,"$10,604",1492118.015
364,1489749.015,08/25/2020,751910,IA,Complaint,Partial,,452990,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1489749.015,751910,08/25/2020,"Dolgencorp, Llc
			   266 Blairs Ferry Road NeCedar Rapids, IA 52402","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/25/2020,,02/11/2021,1489749.015,,,,,,,,,Initial Penalty,"$7,104",$0,$0,$0,$0,"$7,104",1489749.015
365,1455672.015,01/10/2020,418300,AL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1455672.015,418300,01/10/2020,"Dolgencorp, Llc
			   40976 Al 77 SouthAshland, AL 36251","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/10/2020,,06/09/2020,1455672.015,,,,,,,,,Initial Penalty,$0,$0,"$19,280",$0,$0,"$19,280",1455672.015
366,1453868.015,01/03/2020,418300,AL,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1453868.015,418300,01/03/2020,"Dolgencorp, Llc
			   2264 Mt Olive RdMount Olive, AL 35117",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/01/2020,,11/12/2020,1453868.015,,,,,,,,,Initial Penalty,$0,$0,"$106,029",$0,$0,"$106,029",1453868.015
367,1446881.015,11/22/2019,453710,NC,Complaint,Partial,5331.0,452990,3,"144106 - Dolgencorp, Inc.",dolgencorp,2012-12-19,2022-12-19,CLOSED,1446881.015,453710,11/22/2019,"144106 - Dolgencorp, Inc.
			   711 Main StreetScotland Neck, NC 27874","711 Main Street, Scotland Neck, NC 27874",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/22/2019,,02/11/2020,1446881.015,,,,,,,,,Initial Penalty,"$4,050",$0,$0,$0,$0,"$4,050",1446881.015
368,1446325.015,11/08/2019,418100,GA,Unprog Rel,Partial,,445110,2,"Dolgencorp, Inc.",dolgencorp,2012-12-19,2022-12-19,CLOSED,1446325.015,418100,11/08/2019,"Dolgencorp, Inc.
			   980 N Inidian CreekClarkston, GA 30021","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Health,11/08/2019,,06/09/2020,1446325.015,,,,,,,,,Initial Penalty,$0,$0,$0,"$2,380",$0,"$2,380",1446325.015
369,1401913.015,05/20/2019,336000,PA,Referral,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1401913.015,336000,05/20/2019,"Dolgencorp, Llc
			   5051 Peach StreetErie, PA 16509","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/20/2019,,05/21/2021,1401913.015,,,,,,,,,Initial Penalty,$0,$0,$416,$0,$0,$416,1401913.015
370,1393851.015,04/17/2019,453710,NC,Complaint,Partial,5331.0,452990,1,141873 - Dolgencorp Inc.,dolgencorp,2012-12-19,2022-12-19,CLOSED,1393851.015,453710,04/17/2019,"141873 - Dolgencorp Inc.
			   2000 Chapel Hill Rd.Shannon Plaza, NC 27707","2000 Chapel Hill Rd., Shannon Plaza, NC 27707",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,04/17/2019,,12/16/2019,1393851.015,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1393851.015
371,1376785.015,02/07/2019,419700,FL,Complaint,Complete,,452990,2,Dolgencorp Llc,dolgencorp,2012-12-19,2022-12-19,CLOSED,1376785.015,419700,02/07/2019,"Dolgencorp Llc
			   7025 Us-231Panama City, FL 32405","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,02/07/2019,,08/09/2019,1376785.015,,,,,,,,,Initial Penalty,$0,$0,$832,$0,$0,$832,1376785.015
372,1372897.015,01/16/2019,454510,SC,Referral,Partial,4225.0,493110,1,73851 - Dolgencorp Llc,dolgencorp,2012-12-19,2022-12-19,CLOSED,1372897.015,454510,01/16/2019,"73851 - Dolgencorp Llc
			   1451 Spartanburg HwyKelton, SC 29353","1451 Spartanburg Hwy, Kelton, SC 29353",NonUnion,4225.0,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,05/09/2019,,08/14/2019,1372897.015,,,,,,,,,Initial Penalty,"$5,000",$0,$0,$0,$0,"$5,000",1372897.015
373,1333332.015,07/26/2018,336000,PA,Referral,Partial,,452990,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1333332.015,336000,07/26/2018,"Dolgencorp, Llc
			   5051 Peach StreetErie, PA 16509","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,07/26/2018,,10/09/2018,1333332.015,,,,,,,,,Initial Penalty,"$6,097",$0,"$60,974",$0,$0,"$67,071",1333332.015
374,1332824.015,07/24/2018,336000,PA,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1332824.015,336000,07/24/2018,"Dolgencorp, Llc
			   2205 West State StreetNew Castle, PA 16101","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/24/2018,,10/09/2018,1332824.015,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1332824.015
375,1333021.015,07/24/2018,336000,PA,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1333021.015,336000,07/24/2018,"Dolgencorp, Llc
			   2205 West State StreetNew Castle, PA 16101","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/24/2018,,10/09/2018,1333021.015,,,,,,,,,Initial Penalty,$0,"$20,326",$0,$0,$0,"$20,326",1333021.015
376,1316798.015,05/17/2018,418300,AL,Complaint,Partial,,493110,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1316798.015,418300,05/17/2018,"Dolgencorp, Llc
			   4101 Lakeshore ParkwayBessemer, AL 35022","4101 Lakeshore Parkway, Bessemer, AL 35022",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,05/17/2018,,07/10/2018,1316798.015,,,,,,,,,Initial Penalty,"$9,146",$0,$0,$0,$0,"$9,146",1316798.015
377,1279451.015,11/28/2017,418300,AL,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1279451.015,418300,11/28/2017,"Dolgencorp, Llc
			   1902 7th AvenueJasper, AL 35501","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/28/2017,,02/01/2018,1279451.015,,,,,,,,,Initial Penalty,$0,$0,"$1,991",$0,$0,"$1,991",1279451.015
378,1263006.015,09/06/2017,418300,AL,Complaint,Partial,,453998,4,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1263006.015,418300,09/06/2017,"Dolgencorp, Llc
			   19055 Us Highway 31Vinemont, AL 35179","100 Mission Ridge, Goodlettsville, TN 37070",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,09/06/2017,,03/14/2018,1263006.015,,,,,,,,,Initial Penalty,$0,$0,"$123,794",$0,$0,"$123,794",1263006.015
379,1200610.015,01/04/2017,626300,TX,Complaint,Partial,,452990,1,"Dolgencorp Of Texas, Inc.",dolgencorp,2012-12-19,2022-12-19,CLOSED,1200610.015,626300,01/04/2017,"Dolgencorp Of Texas, Inc.
			   101 E. Highway 276West Tawakoni, TX 75474","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,01/10/2017,,02/22/2017,1200610.015,,,,,,,,,Initial Penalty,$0,$0,$0,"$1,118",$0,"$1,118",1200610.015
380,1198147.015,12/16/2016,420600,FL,Complaint,Partial,,452990,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1198147.015,420600,12/16/2016,"Dolgencorp, Llc
			   620 Ronald Reagan PkwyDavenport, FL 33896","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/16/2016,,07/21/2017,1198147.015,,,,,,,,,Initial Penalty,$0,$0,"$79,674",$0,$0,"$79,674",1198147.015
381,1188854.015,11/03/2016,418300,AL,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1188854.015,418300,11/03/2016,"Dolgencorp, Llc
			   4979 Highway 17Helena, AL 35080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/03/2016,,03/22/2017,1188854.015,,,,,,,,,Initial Penalty,"$5,975",$0,$0,$0,$0,"$5,975",1188854.015
382,1167163.015,08/04/2016,522500,OH,Complaint,Partial,,452990,2,Dolgencorp Inc,dolgencorp,2012-12-19,2022-12-19,CLOSED,1167163.015,522500,08/04/2016,"Dolgencorp Inc
			   10787 Ensley Dr., NeBolivar, OH 44612","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/04/2016,,11/08/2016,1167163.015,,,,,,,,,Initial Penalty,$0,$0,"$156,772",$0,$0,"$156,772",1167163.015
383,1132286.015,03/15/2016,317700,PA,Complaint,Partial,,452112,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1132286.015,317700,03/15/2016,"Dolgencorp, Llc
			   166 N. Memorial HighwayShavertown, PA 18708","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,03/17/2016,,08/24/2016,1132286.015,,,,,,,,,Initial Penalty,$0,$0,$440,$0,$0,$440,1132286.015
384,1123994.015,02/09/2016,418300,AL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1123994.015,418300,02/09/2016,"Dolgencorp, Llc
			   19300 Black Island RoadAthens, AL 35614","100 Mission Ridge Road, Goodlettsville, TN 37070",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,02/09/2016,,05/23/2016,1123994.015,,,,,,,,,Initial Penalty,"$2,550",$0,$0,$850,$0,"$3,400",1123994.015
385,1114508.015,12/22/2015,317700,PA,Complaint,Partial,,452112,5,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1114508.015,317700,12/22/2015,"Dolgencorp, Llc
			   30 East Independence StreetShamokin, PA 17872","30 East Independence Street, Shamokin, PA 17872",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/22/2015,,07/28/2016,1114508.015,,,,,,,,,Initial Penalty,"$3,300",$0,"$66,000",$0,$0,"$69,300",1114508.015
386,1082459.015,07/28/2015,729300,MO,Complaint,Complete,,452112,9,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1082459.015,729300,07/28/2015,"Dolgencorp, Llc
			   219 O'Fallon PlazaO Fallon, MO 63366","219 O'Fallon Plaza, Dardenne Prairie, MO 63366",NonUnion,,452112/Discount Department Stores,Complaint,Complete,N,Private,Safety,01/27/2016,,03/15/2016,1082459.015,,,,,,,,,Initial Penalty,"$23,000","$140,000",$0,$0,$0,"$163,000",1082459.015
387,1079844.015,07/23/2015,419700,FL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1079844.015,419700,07/23/2015,"Dolgencorp, Llc
			   306 8th Avenue NwJasper, FL 32052","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2015,,09/29/2015,1079844.015,,,,,,,,,Initial Penalty,"$6,000",$0,$0,$0,$0,"$6,000",1079844.015
388,1083884.015,07/20/2015,418300,AL,Referral,Partial,,452910,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1083884.015,418300,07/20/2015,"Dolgencorp, Llc
			   4101 Lakeshore ParkwayBessemer, AL 35022","4101 Lakeshore Parkway, Bessemer, AL 35022",NonUnion,,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,07/20/2015,L,01/11/2016,1083884.015,,,,,,,,,Initial Penalty,"$6,000",$0,$0,$0,$0,"$6,000",1083884.015
389,1062209.015,05/11/2015,729300,MO,Complaint,Partial,,452112,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1062209.015,729300,05/11/2015,"Dolgencorp, Llc
			   9465 Lewis And ClarkJennings, MO 63136",Adam Zager Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,05/11/2015,,11/10/2015,1062209.015,,,,,,,,,Initial Penalty,$0,$0,"$55,000","$1,100",$0,"$56,100",1062209.015
390,316785211.0,08/14/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,ERROR,316785211.0,453710,08/14/2013,"Dolgencorp, Llc
			   3427 Hillsborough RoadDurham, NC 27705",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/14/2013,,09/05/2013,316785211.0,,,,,,,,Health-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,316785211.0
391,314021304.0,01/14/2010,453730,NC,Planned,Complete,5311.0,452112,6,"Dolgencorp, Llc",dolgencorp,2010-01-01,2012-12-18,ERROR,314021304.0,453730,01/14/2010,"Dolgencorp, Llc
			   3864 W Franklin Blvd.Gastonia, NC 28052","3870 Kings Mountain Hwy., Gastonia, NC 28052",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,01/14/2010,S,03/24/2010,314021304.0,,,,,,,,Safety-Manufacturing,Initial Penalty,"$2,750",$0,$0,$0,$0,"$2,750",314021304.0
