,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Note,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
42,1589562.015,04/13/2022,626600,TX,Complaint,Partial,,452319,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1589562.015,626600,04/13/2022,"Dollar Tree Stores, Inc.
			   1610 East Main StreetMadisonville, TX 77864","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,04/13/2022,,10/31/2022,1589562.015,,,,,,,,,,Current Penalty,$0,$0,"$191,430",$0,$0,"$191,430",1589562.015
43,1590282.015,04/12/2022,1054114,OR,Complaint,Partial,5331.0,452990,2,317730333 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1590282.015,1054114,04/12/2022,"317730333 - Dollar Tree Stores Inc
			   4760 Royal AveEugene, OR 97402","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/20/2022,,10/12/2022,1590282.015,,,,,,,,,,Current Penalty,$750,$0,$0,$300,$0,"$1,050",1590282.015
44,1587972.015,04/06/2022,626300,TX,Complaint,Partial,,452319,4,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1587972.015,626300,04/06/2022,"Dollar Tree Stores, Inc.
			   810 Gilmer St.Sulphur Springs, TX 75482","810 Gilmer, Sulphur Springs, TX 75482",NonUnion,,452319,Complaint,Partial,N,Private,Safety,04/06/2022,,11/01/2022,1587972.015,,,,,,,,,,Current Penalty,$0,$0,"$207,392",$0,$0,"$207,392",1587972.015
45,1586794.015,03/28/2022,523400,WI,FollowUp,Partial,,452319,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1586794.015,523400,03/28/2022,"Dollar Tree Stores, Inc.
			   1777 Wisconsin AvenueGrafton, WI 53024","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,FollowUp,Partial,N,Private,Safety,03/28/2022,,,1586794.015,,,,,,,,,,Current Penalty,$0,$0,"$64,000",$0,$0,"$64,000",1586794.015
46,1595108.015,03/03/2022,950614,CA,Complaint,Partial,,453998,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1595108.015,950614,03/03/2022,"Dollar Tree Stores, Inc.
			   22487 Foothill BoulevardHayward, CA 94541","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/30/2022,,10/31/2022,1595108.015,,,,,,,,,,Current Penalty,"$4,725",$0,"$6,000",$0,$0,"$10,725",1595108.015
47,1580815.015,02/25/2022,950635,CA,Accident,Partial,,452319,1,Dollar Tree,Dollar Tree,2012-12-19,2022-12-19,OPEN,1580815.015,950635,02/25/2022,"Dollar Tree
			   132 E. Compton Blvd.Compton, CA 90220","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,,452319,Accident,Partial,N,Private,Safety,03/18/2022,,,1580815.015,,,,,,,,,,Current Penalty,"$13,500",$0,$0,$0,$0,"$13,500",1580815.015
48,1579408.015,02/22/2022,112300,RI,Complaint,Partial,,452210,2,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1579408.015,112300,02/22/2022,"Dollar Tree Stores, Inc.
			   395 Admiral StreetProvidence, RI 02905","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452210,Complaint,Partial,N,Private,Safety,02/22/2022,,06/02/2022,1579408.015,,,,,,,,,,Current Penalty,$0,$0,"$95,711",$0,$0,"$95,711",1579408.015
49,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
50,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
51,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
52,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
53,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
54,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
55,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
56,1577434.015,02/10/2022,522500,OH,Complaint,Complete,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1577434.015,522500,02/10/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores, Inc.
			   2052 Lockbourne RdColumbus, OH 43207","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Complete,N,Private,Safety,02/10/2022,,,1577434.015,,,,,,,,,,Current Penalty,"$6,837","$426,790","$113,960",$0,$0,"$547,587",1577434.015
57,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
58,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
59,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
60,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
61,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
62,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
63,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
64,1575351.015,01/31/2022,522300,OH,Complaint,Partial,,452319,5,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.",Family Dollar,2016-01-01,2022-12-19,OPEN,1575351.015,522300,01/31/2022,"Family Dollar Stores, Inc./ Family Dollar Stores Of Ohio, Llc/ Family Dollar Operations, Llc/ Dollar Tree, Inc./ Dollar Tree Management, Llc/ Dollar Tree Stores Inc.
			   5825 Dunham Rd.Maple Heights, OH 44137","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,07/25/2022,,,1575351.015,,,,,,,,,,Current Penalty,$0,"$571,817","$113,960",$0,$0,"$685,777",1575351.015
65,1574059.015,01/10/2022,216000,NY,Referral,Partial,,452319,1,"Dollar Tree Stores, Inc",Dollar Tree,2012-12-19,2022-12-19,OPEN,1574059.015,216000,01/10/2022,"Dollar Tree Stores, Inc
			   2026 Westchester AvenueBronx, NY 10462","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Referral,Partial,N,Private,Health,01/21/2022,,,1574059.015,143196.015,01/05/2022,Employee Is Stabbed In Workplace Violence Incident,"The following inspection has not been indicated as closed. Please be aware that the information shown may change, e.g. violations may be added or deleted.  For open cases, in which a citation has been issued, the citation information may not be available for 5 days following receipt by the employer for Federal inspections or for 30 days following receipt by the employer for State inspections.",Tarrytown, ,"At 8:30 a.m. on January 5, 2022, an employee was arguing with a store patron. Th e employee followed the patron outside of the store to continue arguing and was stabbed in the neck.  The employee was hospitalized.","neck, stabbed, workplace violence",,Current Penalty,$0,$0,$0,"$2,072",$0,"$2,072",1574059.015
66,1571248.015,01/06/2022,953210,NV,Complaint,Partial,,452319,4,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,OPEN,1571248.015,953210,01/06/2022,"Dollar Tree Stores, Inc.
			   9760 S. Virginia St.Reno, NV 89511",500 Volvo Parkway (Attn,NonUnion,,452319,Complaint,Partial,N,Private,Safety,02/03/2022,,,1571248.015,,,,,,,,,,Current Penalty,"$12,873",$0,"$117,030","$1,205",$0,"$131,108",1571248.015
67,1569923.015,12/22/2021,111100,ME,Complaint,Partial,,452319,6,"Dollar Tree Stores, Llc",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1569923.015,111100,12/22/2021,"Dollar Tree Stores, Llc
			   152 Western Avenue Suite 2Augusta, ME 04330","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Health,05/02/2022,,07/27/2022,1569923.015,,,,,,,,,,Current Penalty,"$55,840",$0,"$181,291",$0,$0,"$237,131",1569923.015
68,1568293.015,12/06/2021,453730,NC,Complaint,Partial,5311.0,452112,2,"150724 - Dollar Tree Stores, Inc. - Store #2101",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1568293.015,453730,12/06/2021,"150724 - Dollar Tree Stores, Inc. - Store #2101
			   2401 W. Roosevelt Blvd.Monroe, NC 28110","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,12/09/2021,,01/19/2022,1568293.015,,,,,,,,,,Current Penalty,"$2,700",$0,$0,$900,$0,"$3,600",1568293.015
69,1566768.015,12/03/2021,953210,NV,Referral,Partial,,452319,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1566768.015,953210,12/03/2021,"Dollar Tree Stores, Inc.
			   263 Los Altos ParkwaySparks, NV 89436","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Referral,Partial,N,Private,Safety,12/22/2021,,04/13/2022,1566768.015,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,095",$0,"$1,095",1566768.015
70,1566892.015,12/02/2021,352420,MD,Complaint,Partial,,452319,6,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1566892.015,352420,12/02/2021,"Dollar Tree Stores, Inc.
			   1737 Chesaco AvenueBaltimore, MD 21237","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Health,01/13/2022,,02/23/2022,1566892.015,,,,,,,,,,Current Penalty,"$1,350",$0,$0,$0,$0,"$1,350",1566892.015
71,1567732.015,11/22/2021,1054111,OR,Complaint,Partial,5331.0,452990,5,317729589 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,OPEN,1567732.015,1054111,11/22/2021,"317729589 - Dollar Tree Stores Inc
			   29756 Sw Town Center Loop WWilsonville, OR 97070","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,02/18/2022,,,1567732.015,,,,,,,,,,Current Penalty,$0,$0,"$8,200",$0,$0,"$8,200",1567732.015
72,1563774.015,11/22/2021,355112,VA,Complaint,Partial,,452319,2,"Dollar Tree Stores, Inc. #128",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1563774.015,355112,11/22/2021,"Dollar Tree  Stores, Inc. #128
			   1952 Laskin Rd., Suite 512Virginia Beach, VA 23454","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,11/22/2021,,02/28/2022,1563774.015,,,,,,,,,,Current Penalty,"$22,310",$0,$0,$0,$0,"$22,310",1563774.015
73,1562499.015,11/08/2021,316700,PA,Complaint,Partial,,452319,6,Dollar Tree Stores Inc.,Dollar Tree,2012-12-19,2022-12-19,OPEN,1562499.015,316700,11/08/2021,"Dollar Tree Stores Inc.
			   1201 Quentin Road Suite #8Lebanon, PA 17042","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,11/08/2021,,,1562499.015,,,,,,,,,,Current Penalty,"$9,116","$136,736","$136,730",$0,$0,"$282,582",1562499.015
74,1558709.015,10/11/2021,1054112,OR,Complaint,Partial,5331.0,452990,3,317728680 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1558709.015,1054112,10/11/2021,"317728680 - Dollar Tree Stores Inc
			   2117 Ne Burnside RdGresham, OR 97030","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/27/2021,,03/03/2022,1558709.015,,,,,,,,,,Current Penalty,$100,$0,$0,$0,$0,$100,1558709.015
75,1554234.015,09/23/2021,355114,VA,Complaint,Partial,,452319,1,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-19,2022-12-19,CLOSED,1554234.015,355114,09/23/2021,"Dollar Tree Stores, Inc.
			   43150 Broadlands Center Plaza Suite 110Ashburn, VA 20148","43150 Broadlands Center Plaza Suite 110, Ashburn, VA 20148",NonUnion,,452319,Complaint,Partial,N,Private,Safety,09/23/2021,,12/08/2021,1554234.015,,,,,,,,,,Current Penalty,"$5,350",$0,$0,$0,$0,"$5,350",1554234.015
76,1553912.015,09/15/2021,452110,KY,Complaint,Partial,5999.0,453998,3,64193 - Dollar Tree Stores Inc,Dollar Tree,2012-12-19,2022-12-19,OPEN,1553912.015,452110,09/15/2021,"64193 - Dollar Tree Stores Inc
			   5622 Bardstown RdLouisville, KY 40291","5622 Bardstown Rd, Louisville, KY 40291",NonUnion,5999.0,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,11/30/2021,,,1553912.015,,,,,,,,,,Current Penalty,"$3,000",$0,$0,"$7,000",$0,"$10,000",1553912.015
77,1549799.015,08/26/2021,355112,VA,Referral,Partial,,493110,2,Dollar Tree Distribution Inc.,Dollar Tree,2012-12-19,2022-12-19,CLOSED,1549799.015,355112,08/26/2021,"Dollar Tree Distribution Inc.
			   1330 Executive Blvd.Chesapeake, VA 23320","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,10/12/2021,S,12/08/2021,1549799.015,,,,,,,,,,Current Penalty,"$24,180",$0,$0,$0,$0,"$24,180",1549799.015
