#,Citation ID,Citaton Type,Standard,Issuance Date,Abatement Due Date,Current Penalty,Initial Penalty,FTA Penalty,Contest,Latest Event,Note,activity_code
1.0,1001,Serious,19100022 A01,06/02/2016,06/28/2016,"$2,805","$2,805",$0,,Z - Issued,,1143713.015
1.0,1001,Serious,OAR 437-002-2101(2),04/25/2016,05/12/2016,$350,$350,$0,,Z - Issued,,1139232.015
2.0,2002,Other,19100334 A03 I,04/25/2016,05/12/2016,$0,$0,$0,,Z - Issued,,1139232.015
3.0,2003,Other,19100305 G02 III,04/25/2016,05/12/2016,$0,$0,$0,,Z - Issued,,1139232.015
4.0,2004,Other,19101200 F06 II,04/25/2016,03/31/2016,$0,$0,$0,,Z - Issued,,1139232.015
5.0,2005,Other,OAR 437-001-0765(1)-2,04/25/2016,05/12/2016,$0,$0,$0,,Z - Issued,,1139232.015
1.0,1001,Serious,19100022 A01,07/25/2016,,"$2,440","$3,485",$0,,I - Informal Settlement,,1135605.015
2.0,1002,Serious,19100023 C01,07/25/2016,,"$2,856","$4,080",$0,,I - Informal Settlement,,1135605.015
3.0,1003,Serious,19100037 A03,07/25/2016,,"$3,392","$4,845",$0,,I - Informal Settlement,,1135605.015
4.0,1004,Serious,19100176 B,07/25/2016,,"$3,392","$4,845",$0,,I - Informal Settlement,,1135605.015
5.0,2001,Other,19100022 D01,07/25/2016,,$0,$0,$0,,I - Informal Settlement,,1135605.015
6.0,2002,Other,19100157 C01,07/25/2016,,$0,$0,$0,,I - Informal Settlement,,1135605.015
1.0,1001,Other,OAR 437-001-0765(1),05/25/2016,06/22/2016,$0,$0,$0,,Z - Issued,,1139569.015
1.0,01001A,Serious,19100036 G02,09/16/2016,09/20/2016,"$2,250","$2,250",$0,,Z - Issued,,1131904.015
2.0,01001B,Serious,19100037 A03,09/16/2016,09/20/2016,$0,$0,$0,,Z - Issued,,1131904.015
3.0,01002,Serious,19100176 B,09/16/2016,09/20/2016,"$1,811","$2,500",$0,,I - Informal Settlement,,1131904.015
1.0,1001,Other,23400016 A,05/02/2016,05/23/2016,$750,$750,$0,,Z - Issued,,1129980.015
2.0,1002,Other,3203(A),05/02/2016,05/23/2016,$185,$185,$0,,Z - Issued,,1129980.015
3.0,1003,Other,5A0001,05/02/2016,05/23/2016,$750,$750,$0,,Z - Issued,,1129980.015
4.0,1004,Other,3241(A),05/02/2016,05/23/2016,$750,$750,$0,,Z - Issued,,1129980.015
5.0,1005,Other,3272(C),05/02/2016,05/23/2016,$750,$750,$0,,Z - Issued,,1129980.015
6.0,1006,Other,3400(C),05/02/2016,05/23/2016,$185,$185,$0,,Z - Issued,,1129980.015
1.0,1001,Other,OAR 437-002-0134(8)(A),03/29/2016,04/21/2016,$0,$0,$0,,Z - Issued,,1132438.015
2.0,1002,Other,19101200 G01,03/29/2016,04/21/2016,$0,$0,$0,,Z - Issued,,1132438.015
3.0,1003,Other,19101200 E01 I,03/29/2016,04/21/2016,$0,$0,$0,,Z - Issued,,1132438.015
1.0,1001,Serious,19100305 D02,05/05/2016,05/16/2016,$300,$300,$0,,Z - Issued,,1143102.015
1.0,1001,Other,3241(C),01/27/2016,,$750,$750,$0,,Z - Issued,,1116040.015
2.0,1002,Other,3272(B),01/27/2016,,$750,$750,$0,,Z - Issued,,1116040.015
3.0,1003,Other,6151(C)(1),01/27/2016,,$750,$750,$0,,Z - Issued,,1116040.015
4.0,1004,Other,6151(E)(2),01/27/2016,,$750,$750,$0,,Z - Issued,,1116040.015
1.0,1001,Other,19100022 A01,04/21/2016,04/27/2016,$0,$0,$0,,Z - Issued,,1118185.015
2.0,1002,Other,19100023 A08,04/21/2016,04/27/2016,$750,$750,$0,,Z - Issued,,1118185.015
3.0,1003,Other,19100023 C01,04/21/2016,05/04/2016,$0,$0,$0,,Z - Issued,,1118185.015
1.0,1001,Repeat,19100176 B,03/31/2016,,"$70,000","$70,000",$0,,Z - Issued,,1112288.015
2.0,2001,Other,19100157 C01,03/31/2016,,$0,$0,$0,,Z - Issued,,1112288.015
1.0,1001,Other,3272(E),04/26/2016,05/19/2016,$210,$210,$0,,Z - Issued,,1111010.015
2.0,1002,Other,3650(T)(9),04/26/2016,,$850,$850,$0,,Z - Issued,,1111010.015
3.0,2001,Serious,3241(C),04/26/2016,05/13/2016,"$15,300","$15,300",$0,,Z - Issued,,1111010.015
1.0,1001,Other,OAR 437-002-0187(1)-7,12/29/2015,02/03/2016,$0,$0,$0,,Z - Issued,,1110837.015
2.0,1002,Other,OAR 437-002-0187(4)-2,12/29/2015,02/03/2016,$0,$0,$0,,Z - Issued,,1110837.015
1.0,1001,Other,19100157 C01,03/07/2016,04/21/2016,$0,$0,$0,,Z - Issued,,1109167.015
1.0,1001,Repeat,296-800-22035,01/07/2016,01/25/2016,"$35,000","$35,000",$0,,Z - Issued,,1107313.015
2.0,2001,Serious,296-24-95707(1)(B)(IX),01/07/2016,01/25/2016,"$2,600","$2,600",$0,,Z - Issued,,1107313.015
1.0,1001,Serious,19100022 A01,01/29/2016,02/02/2016,"$2,550","$2,550",$0,,Z - Issued,,1103908.015
2.0,1002,Serious,19100176 B,01/29/2016,02/08/2016,"$2,550","$2,550",$0,,Z - Issued,,1103908.015
1.0,1001,Serious,19100037 A03,12/09/2015,01/02/2016,"$1,400","$1,400",$0,,Z - Issued,,1114966.015
2.0,2001,Other,19100176 B,12/09/2015,01/02/2016,$700,$700,$0,,Z - Issued,,1114966.015
3.0,2002,Other,19100303 G01 II,12/09/2015,01/02/2016,$350,$350,$0,,Z - Issued,,1114966.015
1.0,1001,Repeat,19100176 B,10/20/2015,11/16/2015,"$10,000","$10,000",$0,,Z - Issued,,1097611.015
2.0,2001,Repeat,19100157 C01,10/20/2015,10/26/2015,$200,$200,$0,,Z - Issued,,1097611.015
1.0,1001,Serious,19100036 D01,11/24/2015,,"$4,400","$4,400",$0,,Z - Issued,,1084718.015
2.0,2001,Repeat,19100157 C01,11/24/2015,,$220,$220,$0,,Z - Issued,,1084718.015
3.0,2002,Repeat,19100176 B,11/24/2015,,$550,$550,$0,,Z - Issued,,1084718.015
1.0,1001,Serious,OAR 437-002-0041(3)(A)-2,08/04/2015,08/13/2015,$270,$270,$0,,Z - Issued,,1082100.015
2.0,1002,Serious,OAR 437-001-0765(1)-2,08/04/2015,08/13/2015,$270,$270,$0,,Z - Issued,,1082100.015
3.0,1003,Serious,OAR 437-001-0760(1)(B)(C),08/04/2015,08/13/2015,$270,$270,$0,,Z - Issued,,1082100.015
1.0,1001,Repeat,296-800-22035,07/28/2015,06/25/2015,"$9,100","$9,100",$0,,Z - Issued,,1077076.015
1.0,1001,Serious,19100037 A03,10/02/2015,10/15/2015,"$3,300","$5,500",$0,,I - Informal Settlement,,1070970.015
2.0,2001,Other,19100037 B04,10/02/2015,10/15/2015,$0,$0,$0,,I - Informal Settlement,,1070970.015
3.0,2002,Other,19100303 G01,10/02/2015,10/13/2015,$0,$0,$0,,I - Informal Settlement,,1070970.015
1.0,1001,Other,3203(A),07/16/2015,08/20/2015,$110,$110,$0,,Z - Issued,,1070357.015
1.0,01001A,Serious,19100037 A03,07/06/2015,07/12/2015,"$2,250","$2,250",$0,,Z - Issued,,1068869.015
2.0,01001B,Serious,19100037 B06,07/06/2015,07/12/2015,$0,$0,$0,,Z - Issued,,1068869.015
3.0,02001,Other,19100157 C01,07/06/2015,07/12/2015,$0,$0,$0,,Z - Issued,,1068869.015
4.0,02002,Other,19100176 B,07/06/2015,07/12/2015,$0,$0,$0,,Z - Issued,,1068869.015
1.0,1001,Other,OAR 437-002-0187(2)-5,07/23/2015,08/10/2015,$0,$0,$0,,Z - Issued,,1079686.015
1.0,1001,Repeat,19100036 D01,09/22/2015,10/10/2015,"$22,000","$22,000",$0,,I - Informal Settlement,Citation has been deleted.,1065780.015
2.0,1002,Repeat,19100037 A03,09/22/2015,10/10/2015,"$40,000","$44,000",$0,,I - Informal Settlement,,1065780.015
1.0,1001,Repeat,19100176 B,09/29/2015,,"$31,810","$70,000",$0,10/08/2015,R - Review Commission,,1066179.015
2.0,2001,Other,19100305 B01 II,09/29/2015,10/09/2015,$0,$0,$0,10/08/2015,R - Review Commission,,1066179.015
1.0,1001,Repeat,19100037 A03,09/30/2015,10/08/2015,"$31,810","$70,000",$0,10/08/2015,F - Formal Settlement,,1060953.015
2.0,1002,Repeat,19100176 B,09/30/2015,10/08/2015,"$31,810","$70,000",$0,10/08/2015,F - Formal Settlement,,1060953.015
1.0,1001,Other,43000032 A04,06/12/2015,,$300,$450,$0,,I - Informal Settlement,,1059353.015
2.0,1002,Other,3203(A),06/12/2015,,$150,$450,$0,,I - Informal Settlement,,1059353.015
3.0,1003,Other,3241(C),06/12/2015,07/17/2015,$150,$450,$0,,I - Informal Settlement,,1059353.015
4.0,1004,Other,3249(C),06/12/2015,07/17/2015,$150,$450,$0,,I - Informal Settlement,,1059353.015
5.0,1005,Other,6151(C)(1),06/12/2015,,$150,$335,$0,,I - Informal Settlement,,1059353.015
6.0,2001,Serious,5A0001,06/12/2015,,"$2,700","$8,100",$0,,I - Informal Settlement,,1059353.015
1.0,01001,Serious,19100037 A03,06/09/2015,07/12/2015,"$2,083","$2,975",$0,,I - Informal Settlement,,1059472.015
2.0,01002A,Serious,19100157 C01,06/09/2015,06/12/2015,"$1,666","$2,380",$0,,I - Informal Settlement,,1059472.015
3.0,01002B,Serious,19100157 C04,06/09/2015,06/12/2015,$0,$0,$0,,I - Informal Settlement,,1059472.015
4.0,01003,Serious,19100176 B,06/09/2015,06/12/2015,"$2,083","$2,975",$0,,I - Informal Settlement,,1059472.015
1.0,1001,Other,19100176 B,04/23/2015,05/03/2015,$490,$700,$0,,I - Informal Settlement,,317979870.0
1.0,1001,Repeat,19100022 A01,09/21/2015,09/25/2015,"$10,000","$15,000",$0,,I - Informal Settlement,,1055319.015
1.0,1001,Repeat,19100037 A03,09/30/2015,01/04/2016,"$23,855","$55,000",$0,10/07/2015,J - ALJ Decision,,1062522.015
2.0,2001,Repeat,19100037 A03,09/30/2015,01/04/2016,"$23,855","$50,000",$0,10/07/2015,J - ALJ Decision,,1062522.015
1.0,1001,Other,19040039 A02,03/25/2015,04/06/2015,$825,$825,$0,,Z - Issued,,1047453.015
1.0,1001,Repeat,19100022 A01,07/13/2015,,"$16,500","$16,500",$0,,Z - Issued,,1044065.015
1.0,1001,Repeat,19100176 B,06/26/2015,07/23/2015,"$13,500","$22,000",$0,,I - Informal Settlement,,1019223.015
1.0,1001,Serious,19100304 F01 IV,07/06/2015,07/13/2015,"$2,530","$5,500",$0,07/28/2015,F - Formal Settlement,,1017821.015
2.0,2001,Repeat,19100037 A03,07/06/2015,07/10/2015,"$38,500","$70,000",$0,07/28/2015,F - Formal Settlement,,1017821.015
3.0,2002,Repeat,19100176 B,07/06/2015,07/13/2015,"$38,500","$70,000",$0,07/28/2015,F - Formal Settlement,,1017821.015
4.0,2003,Repeat,19100176 C,07/06/2015,07/13/2015,"$4,080","$38,500",$0,07/28/2015,F - Formal Settlement,,1017821.015
1.0,1001,Other,4353(D),04/06/2015,04/30/2015,$560,$560,$0,,Z - Issued,,1015396.015
1.0,1001,Serious,80022022,04/21/2015,12/16/2014,"$5,500","$5,500",$0,,-,,317617447.0
1.0,1001,Repeat,19100037 A03,01/15/2015,01/20/2015,"$6,000","$6,000",$0,,-,,317941177.0
2.0,2001,Serious,19100176 B,01/15/2015,01/20/2015,"$1,350","$1,350",$0,,-,,317941177.0
3.0,3001,Other,19100157 C01,01/15/2015,01/20/2015,$0,$0,$0,,-,,317941177.0
4.0,3002,Other,19100303 G01I A,01/15/2015,01/20/2015,$0,$0,$0,,-,,317941177.0
1.0,1001,Repeat,19100176 B,05/15/2015,06/11/2015,"$20,000","$44,000",$0,06/05/2015,F - Formal Settlement,,1012127.015
1.0,01001A,Willful,19100176 B,03/11/2015,,"$39,600","$66,000",$0,,I - Informal Settlement,,1015177.015
2.0,01001B,Willful,19100157 C01,03/11/2015,,$0,"$22,000",$0,,I - Informal Settlement,,1015177.015
3.0,02001,Serious,19100022 A02,03/11/2015,,"$1,320","$4,400",$0,,I - Informal Settlement,,1015177.015
1.0,1001,Repeat,19100037 A03,05/15/2015,06/11/2015,"$20,000","$44,000",$0,06/05/2015,F - Formal Settlement,,1009303.015
2.0,1002,Repeat,19100176 B,05/15/2015,06/11/2015,"$14,990","$33,000",$0,06/05/2015,F - Formal Settlement,,1009303.015
1.0,1001,Serious,19100037 B05,04/20/2015,04/30/2015,"$1,499","$3,300",$0,05/18/2015,F - Formal Settlement,,1008888.015
2.0,1002,Serious,19100101 B,04/20/2015,04/24/2015,"$1,499","$3,300",$0,05/18/2015,F - Formal Settlement,,1008888.015
3.0,1003,Serious,19100157 G01,04/20/2015,05/23/2015,"$1,499","$3,300",$0,05/18/2015,F - Formal Settlement,,1008888.015
4.0,1004,Serious,19100303 G01 III,04/20/2015,04/24/2015,"$1,499","$3,300",$0,05/18/2015,F - Formal Settlement,,1008888.015
5.0,2001,Repeat,19100037 A03,04/20/2015,04/24/2015,"$14,995","$33,000",$0,05/18/2015,F - Formal Settlement,,1008888.015
6.0,2002,Repeat,19100176 B,04/20/2015,04/30/2015,"$31,807","$70,000",$0,05/18/2015,C - Contested,,1008888.015
1.0,01001,Serious,19100176 B,03/02/2015,03/09/2015,$400,$500,$0,,I - Informal Settlement,,1053780.015
2.0,01002,Serious,19100022 A01,03/02/2015,03/09/2015,$400,$500,$0,,I - Informal Settlement,,1053780.015
3.0,01003A,Serious,OAR 437-002-0041(5)(A),03/02/2015,03/09/2015,"$1,100","$1,250",$0,,I - Informal Settlement,,1053780.015
4.0,01003B,Serious,OAR 437-002-0041(5)(A),03/02/2015,03/09/2015,$0,$0,$0,,I - Informal Settlement,,1053780.015
5.0,01003C,Serious,OAR 437-002-0221(4)(A),03/02/2015,03/09/2015,$0,$0,$0,,I - Informal Settlement,,1053780.015
6.0,01004,Serious,19100334 A02 II,03/02/2015,03/09/2015,$250,$300,$0,,I - Informal Settlement,,1053780.015
7.0,01005A,Serious,19101200 H01,03/02/2015,03/09/2015,$250,$300,$0,,I - Informal Settlement,,1053780.015
8.0,01005B,Serious,19101200 B04 III,03/02/2015,03/09/2015,$0,$0,$0,,I - Informal Settlement,,1053780.015
9.0,01006,Serious,OAR 437-001-0765(1),03/02/2015,03/09/2015,$400,$500,$0,,I - Informal Settlement,,1053780.015
10.0,02007,Other,OAR 437-002-0187(2)-2,03/02/2015,03/09/2015,$0,$0,$0,,I - Informal Settlement,,1053780.015
11.0,02008,Other,OAR 437-001-0700(22),03/02/2015,03/09/2015,$200,$200,$0,,I - Informal Settlement,,1053780.015
1.0,1001,Repeat,19100037 A03,02/17/2015,03/06/2015,"$16,500","$55,000",$0,,I - Informal Settlement,,1009454.015
2.0,1002,Repeat,19100037 A04,02/17/2015,03/06/2015,"$8,250","$27,500",$0,,I - Informal Settlement,,1009454.015
3.0,1003,Repeat,19100037 B02,02/17/2015,03/06/2015,"$8,250","$27,500",$0,,I - Informal Settlement,,1009454.015
4.0,2001,Repeat,19100157 C01,02/17/2015,03/06/2015,"$6,600","$22,000",$0,,I - Informal Settlement,,1009454.015
5.0,2002,Repeat,19100176 B,02/17/2015,03/22/2015,"$6,600","$22,000",$0,,I - Informal Settlement,,1009454.015
6.0,2003,Repeat,19100303 G01,02/17/2015,,"$6,600","$22,000",$0,,I - Informal Settlement,,1009454.015
7.0,3001,Other,19040040 A,02/17/2015,,"$1,200","$4,000",$0,,I - Informal Settlement,,1009454.015
8.0,3002,Other,19100157 E03,02/17/2015,03/06/2015,$0,$0,$0,,I - Informal Settlement,,1009454.015
1.0,01001,Serious,19100036 G02,01/23/2015,01/27/2015,"$1,125","$1,125",$0,,-,,317940203.0
2.0,01002A,Serious,19100101 A,01/23/2015,01/27/2015,"$2,250","$2,250",$0,,-,,317940203.0
3.0,01002B,Serious,19100101 B,01/23/2015,01/27/2015,$0,$0,$0,,-,,317940203.0
4.0,01003,Serious,19100176 B,01/23/2015,01/27/2015,"$3,750","$3,750",$0,,-,,317940203.0
5.0,01004,Serious,19100303 G01,01/23/2015,01/27/2015,"$1,125","$1,125",$0,,-,,317940203.0
6.0,02001,Other,19100157 C01,01/23/2015,01/27/2015,$0,$0,$0,,-,,317940203.0
1.0,1001,Repeat,19100037 A03,04/28/2015,05/08/2015,"$5,500","$11,000",$0,,I - Informal Settlement,,1006796.015
2.0,1002,Repeat,19100101 B,04/28/2015,05/04/2015,"$2,750","$5,500",$0,,I - Informal Settlement,,1006796.015
3.0,1003,Repeat,19100176 B,04/28/2015,05/04/2015,"$16,500","$33,000",$0,,I - Informal Settlement,,1006796.015
4.0,1004,Repeat,19100303 G01,04/28/2015,05/04/2015,"$5,500","$11,000",$0,,I - Informal Settlement,,1006796.015
1.0,1001,Repeat,19100037 A03,03/02/2015,03/18/2015,$0,"$55,000",$0,03/16/2015,R - Review Commission,,1005259.015
2.0,1002,Repeat,19100176 B,03/02/2015,03/18/2015,$0,"$44,000",$0,03/16/2015,R - Review Commission,,1005259.015
1.0,1001,Serious,19100022 B02,03/05/2015,06/01/2015,"$1,170","$1,800",$0,,A - Amendment,,317459295.0
2.0,1002,Serious,19100037 G02,03/05/2015,06/01/2015,"$1,170","$1,800",$0,,A - Amendment,,317459295.0
3.0,1003,Serious,19100176 B,03/05/2015,06/01/2015,$878,"$1,350",$0,,A - Amendment,,317459295.0
4.0,2001,Other,19100303 G01 II,03/05/2015,06/01/2015,$0,$0,$0,,-,,317459295.0
1.0,1001,Other,19100176 B,12/16/2014,01/16/2015,$0,$0,$0,,-,,317704070.0
2.0,1002,Other,701076505,12/16/2014,01/16/2015,$0,$0,$0,,-,,317704070.0
1.0,1001,Other,3203 B01,01/08/2015,02/01/2015,$210,$210,$0,,-,,317809044.0
2.0,1002,Other,3203 B02,01/08/2015,02/01/2015,$210,$210,$0,,-,,317809044.0
1.0,1001,Serious,19100036 G02,10/03/2014,10/09/2014,"$2,800","$4,000",$0,,I - Informal Settlement,,993458.015
1.0,01001A,Serious,19100215 A04,09/18/2014,09/30/2014,"$1,274","$1,820",$0,,I - Informal Settlement,,992045.015
2.0,01001B,Serious,19100215 B09,09/18/2014,09/30/2014,$0,$0,$0,,I - Informal Settlement,,992045.015
3.0,01002,Serious,19100303 G01 I A,09/18/2014,09/30/2014,$956,"$1,365",$0,,I - Informal Settlement,,992045.015
4.0,01003,Serious,19101030 F02 I,09/18/2014,09/30/2014,"$1,274","$1,820",$0,,I - Informal Settlement,,992045.015
5.0,02001,Other,19100022 D01,09/18/2014,09/30/2014,$0,$0,$0,,I - Informal Settlement,,992045.015
6.0,02002,Other,19100157 E03,09/18/2014,09/30/2014,$0,$0,$0,,I - Informal Settlement,,992045.015
1.0,1001,Serious,19100037 A03,09/05/2014,,"$3,500","$5,000",$0,,I - Informal Settlement,,992095.015
2.0,1002,Serious,19100037 B02,09/05/2014,,"$2,100","$3,000",$0,,I - Informal Settlement,,992095.015
3.0,1003,Serious,19100176 B,09/05/2014,,"$2,800","$4,000",$0,,I - Informal Settlement,,992095.015
4.0,2001,Other,19100303 G01,09/05/2014,,$0,$0,$0,,I - Informal Settlement,,992095.015
1.0,1001,Other,3364 D,08/27/2014,10/13/2014,$110,$110,$0,,-,,317784635.0
2.0,1002,Other,3364 B,08/27/2014,10/13/2014,$250,$250,$0,,-,,317784635.0
3.0,1003,Other,3366 E,08/27/2014,10/13/2014,$110,$110,$0,,-,,317784635.0
1.0,1001,Other,702018704,07/31/2014,08/10/2014,$0,$0,$0,,-,,317627727.0
1.0,1001,Repeat,19100303 G01 II,12/05/2014,12/17/2014,"$23,400","$33,000",$0,12/19/2014,F - Formal Settlement,,983776.015
2.0,2001,Repeat,19100176 B,12/05/2014,12/17/2014,"$23,400","$70,000",$0,12/19/2014,F - Formal Settlement,,983776.015
1.0,1001,Other,3203 A,10/13/2014,11/06/2014,$420,$420,$0,,F - Formal Settlement,,317250777.0
2.0,1002,Other,3225 A01,10/13/2014,10/30/2014,$560,$560,$0,,F - Formal Settlement,,317250777.0
3.0,1003,Other,3272 B,10/13/2014,10/27/2014,$420,$420,$0,,F - Formal Settlement,,317250777.0
1.0,1001,Repeat,19100037 A03,10/14/2014,11/12/2014,"$32,065","$60,500",$0,10/21/2014,J - ALJ Decision,,967705.015
2.0,1002,Willful,19100176 B,10/14/2014,11/12/2014,"$37,800","$70,000",$0,10/21/2014,J - ALJ Decision,,967705.015
3.0,2001,Repeat,19100022 A01,10/14/2014,11/12/2014,"$8,745","$16,500",$0,10/21/2014,J - ALJ Decision,,967705.015
4.0,2002,Repeat,19100101 B,10/14/2014,11/12/2014,"$23,320","$44,000",$0,10/21/2014,J - ALJ Decision,,967705.015
5.0,2003,Repeat,19100157 C01,10/14/2014,11/12/2014,"$16,500","$27,500",$0,10/21/2014,J - ALJ Decision,,967705.015
6.0,2004,Repeat,19100303 G01,10/14/2014,11/12/2014,"$20,850","$44,000",$0,10/21/2014,J - ALJ Decision,,967705.015
1.0,1001,Serious,19100334 A02 I,05/01/2014,05/11/2014,$270,$270,$0,,-,,317625127.0
1.0,1001,Serious,19100176 B,05/06/2014,06/23/2014,"$2,678","$3,825",$0,,I - Informal Settlement,,966521.015
1.0,1001,Other,19101200 H03 IV,04/07/2014,04/25/2014,$0,$0,$0,,Z - Issued,,958230.015
1.0,1001,Other,19100022 D01,02/21/2014,03/03/2014,$0,$0,$0,,-,,316647635.0
1.0,1001,Other,8003000502,02/04/2014,12/27/2013,$0,$0,$0,,-,,316961283.0
2.0,1002,Other,8003102501,02/04/2014,12/27/2013,$0,$0,$0,,-,,316961283.0
1.0,1001,Serious,19100022 A01,06/20/2014,06/30/2014,"$1,871","$3,300",$0,07/16/2014,F - Formal Settlement,,954526.015
2.0,2001,Repeat,19100037 A03,06/20/2014,07/21/2014,"$39,681","$70,000",$0,07/16/2014,F - Formal Settlement,,954526.015
3.0,2002,Repeat,19100176 B,06/20/2014,07/21/2014,"$34,296","$60,500",$0,07/16/2014,F - Formal Settlement,,954526.015
4.0,2003,Repeat,19100303 G01 III,06/20/2014,06/30/2014,"$24,942","$44,000",$0,07/16/2014,F - Formal Settlement,,954526.015
1.0,1001,Other,23400016 C,02/19/2014,02/24/2014,$750,$935,$0,,I - Informal Settlement,,316214584.0
2.0,1002,Other,3362 A,02/19/2014,02/24/2014,$465,$465,$0,,-,,316214584.0
3.0,1003,Other,3362 F,02/19/2014,03/22/2014,$750,$750,$0,,-,,316214584.0
4.0,1004,Other,3364 B,02/19/2014,02/24/2014,$750,$935,$0,,I - Informal Settlement,,316214584.0
5.0,1005,Other,3203 A03,02/19/2014,03/22/2014,$375,$375,$0,,-,,316214584.0
6.0,2001,Repeat,3241 C,02/19/2014,02/24/2014,"$1,000","$6,000",$0,,I - Informal Settlement,,316214584.0
7.0,3001,Repeat,3272 B,02/19/2014,02/24/2014,"$1,000","$6,000",$0,,I - Informal Settlement,,316214584.0
8.0,4001,Repeat,6151 C04,02/19/2014,02/24/2014,"$1,000","$1,000",$0,,-,,316214584.0
1.0,1001,Serious,19100334 A02 II,01/10/2014,01/15/2014,$210,$210,$0,,-,,316798263.0
2.0,2002,Other,19100305 B02 I,01/10/2014,01/15/2014,$0,$0,$0,,-,,316798263.0
1.0,1001,Repeat,19100101 B,06/04/2014,06/30/2014,"$16,202","$33,000",$0,06/16/2014,F - Formal Settlement,,951864.015
2.0,2001,Willful,19100037 A03,06/04/2014,06/30/2014,"$70,000","$70,000",$0,06/16/2014,F - Formal Settlement,,951864.015
3.0,2002,Repeat,19100176 B,06/04/2014,06/30/2014,"$16,204","$70,000",$0,06/16/2014,F - Formal Settlement,,951864.015
4.0,2003,Repeat,19100303 G01,06/04/2014,06/30/2014,"$16,204","$44,000",$0,06/16/2014,F - Formal Settlement,,951864.015
1.0,1001,Repeat,19100022 A01,01/09/2014,01/14/2014,"$6,000","$6,000",$0,,-,,317408391.0
1.0,1001,Serious,19100037 A03,12/19/2013,12/24/2013,"$5,000","$5,000",$0,,Z - Issued,,951336.015
2.0,1002,Serious,19100157 C01,12/19/2013,12/24/2013,"$3,000","$3,000",$0,,Z - Issued,,951336.015
3.0,1003,Serious,19100157 E02,12/19/2013,12/24/2013,"$3,000","$3,000",$0,,Z - Issued,,951336.015
4.0,1004,Serious,19100176 B,12/19/2013,12/26/2013,"$5,000","$5,000",$0,,Z - Issued,,951336.015
1.0,1001,Other,3203 B02,04/28/2014,05/22/2014,$0,$375,$0,05/14/2014,F - Formal Settlement,,316214436.0
2.0,1002,Other,3650 T12,04/28/2014,05/22/2014,$0,$750,$0,05/14/2014,F - Formal Settlement,,316214436.0
3.0,2001,Serious,3385 A,04/28/2014,05/22/2014,"$6,750","$20,250",$0,05/14/2014,F - Formal Settlement,,316214436.0
1.0,1001,Other,19100037 B02,12/02/2013,12/19/2013,$0,$0,$0,,-,,317275253.0
2.0,1002,Other,19040040 A,12/02/2013,12/10/2013,$900,$900,$0,,-,,317275253.0
1.0,1001,Serious,19100157 C01,04/21/2014,04/25/2014,"$1,980","$3,000",$0,05/12/2014,F - Formal Settlement,,943537.015
2.0,2001,Willful,19100037 A03,04/21/2014,04/25/2014,"$50,000","$70,000",$0,05/12/2014,F - Formal Settlement,,943537.015
3.0,2002,Repeat,19100176 B,04/21/2014,04/25/2014,"$33,000","$70,000",$0,05/12/2014,F - Formal Settlement,,943537.015
1.0,1001,Serious,19100022 A01,09/10/2013,09/18/2013,"$2,400","$2,400",$0,,-,,317293298.0
2.0,1002,Serious,19100037 A03,09/10/2013,09/18/2013,"$4,000","$4,000",$0,,-,,317293298.0
3.0,1003,Serious,19100141 A05,09/10/2013,09/18/2013,"$2,400","$2,400",$0,,-,,317293298.0
1.0,1001,Other,3203 A,11/27/2013,12/15/2013,"$1,350","$1,350",$0,,-,,316700822.0
2.0,1002,Other,3203 A07,11/27/2013,12/15/2013,"$1,350","$1,350",$0,,-,,316700822.0
3.0,1003,Other,3328 A,11/27/2013,12/02/2013,"$1,350","$1,350",$0,,-,,316700822.0
1.0,1001,Serious,702016105 A,09/05/2013,10/06/2013,$270,$270,$0,,-,,317072528.0
1.0,1001,Other,701076501,08/28/2013,09/07/2013,$0,$0,$0,,-,,317071488.0
2.0,1002,Other,19100304 G05,08/28/2013,09/02/2013,$0,$0,$0,,-,,317071488.0
1.0,1001,Serious,19100157 C01,07/31/2013,,"$2,805","$2,805",$0,,Z - Issued,,920433.015
1.0,1001,Other,19100101 B,07/18/2013,07/23/2013,$0,$0,$0,,-,,316785039.0
2.0,1002,Other,19100132 D02,07/18/2013,09/03/2013,$0,$0,$0,,-,,316785039.0
1.0,1001,Other,701076003 A,07/05/2013,08/05/2013,$0,$0,$0,,-,,316640309.0
2.0,1002,Other,701076504,07/05/2013,08/05/2013,$0,$0,$0,,-,,316640309.0
1.0,1001,Other,3241 C,07/23/2013,08/23/2013,"$1,125","$1,125",$0,,-,,316212414.0
2.0,1002,Other,3272 B,07/23/2013,08/23/2013,$750,$750,$0,,-,,316212414.0
3.0,1003,Other,6151 C04,07/23/2013,08/23/2013,$375,$375,$0,,-,,316212414.0
1.0,1001,Repeat,80022035,06/05/2013,06/23/2013,"$5,000","$5,000",$0,,-,,316803030.0
1.0,1001,Other,3203 B02,08/23/2013,09/06/2013,$110,$110,$0,,-,,316698000.0
2.0,2001,Serious,3225 A01,08/23/2013,08/28/2013,"$2,025","$2,025",$0,,-,,316698000.0
1.0,1001,Willful,19100037 A03,05/13/2013,05/16/2013,"$42,000","$70,000",$0,06/05/2013,L - State Settlement,,316867423.0
2.0,1002,Willful,19100176 B,05/13/2013,05/16/2013,$0,"$70,000",$0,06/05/2013,L - State Settlement,Citation has been deleted.,316867423.0
