Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
1875,1332824.015,07/24/2018,336000,PA,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1332824.015,336000,07/24/2018,"Dolgencorp, Llc
			   2205 West State StreetNew Castle, PA 16101","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/24/2018,,10/09/2018,1332824.015,,,,,,,,,Initial Violations,,,,2,,2,1332824.015
1880,1333021.015,07/24/2018,336000,PA,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1333021.015,336000,07/24/2018,"Dolgencorp, Llc
			   2205 West State StreetNew Castle, PA 16101","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/24/2018,,10/09/2018,1333021.015,,,,,,,,,Initial Violations,,2,,,,2,1333021.015
1885,1316798.015,05/17/2018,418300,AL,Complaint,Partial,,493110,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1316798.015,418300,05/17/2018,"Dolgencorp, Llc
			   4101 Lakeshore ParkwayBessemer, AL 35022","4101 Lakeshore Parkway, Bessemer, AL 35022",NonUnion,,493110/General Warehousing and Storage,Complaint,Partial,N,Private,Safety,05/17/2018,,07/10/2018,1316798.015,,,,,,,,,Initial Violations,1,,,,,1,1316798.015
1890,1279451.015,11/28/2017,418300,AL,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1279451.015,418300,11/28/2017,"Dolgencorp, Llc
			   1902 7th AvenueJasper, AL 35501","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/28/2017,,02/01/2018,1279451.015,,,,,,,,,Initial Violations,,,1,,,1,1279451.015
1895,1263006.015,09/06/2017,418300,AL,Complaint,Partial,,453998,4,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1263006.015,418300,09/06/2017,"Dolgencorp, Llc
			   19055 Us Highway 31Vinemont, AL 35179","100 Mission Ridge, Goodlettsville, TN 37070",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,09/06/2017,,03/14/2018,1263006.015,,,,,,,,,Initial Violations,,,2,3,,5,1263006.015
1900,1200610.015,01/04/2017,626300,TX,Complaint,Partial,,452990,1,"Dolgencorp Of Texas, Inc.",dolgencorp,2012-12-31,2022-12-31,CLOSED,1200610.015,626300,01/04/2017,"Dolgencorp Of Texas, Inc.
			   101 E. Highway 276West Tawakoni, TX 75474","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,01/10/2017,,02/22/2017,1200610.015,,,,,,,,,Initial Violations,,,,1,,1,1200610.015
1905,1198147.015,12/16/2016,420600,FL,Complaint,Partial,,452990,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1198147.015,420600,12/16/2016,"Dolgencorp, Llc
			   620 Ronald Reagan PkwyDavenport, FL 33896","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/16/2016,,07/21/2017,1198147.015,,,,,,,,,Initial Violations,,,4,1,,5,1198147.015
1910,1188854.015,11/03/2016,418300,AL,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1188854.015,418300,11/03/2016,"Dolgencorp, Llc
			   4979 Highway 17Helena, AL 35080","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/03/2016,,03/22/2017,1188854.015,,,,,,,,,Initial Violations,1,,,,,1,1188854.015
1915,1167163.015,08/04/2016,522500,OH,Complaint,Partial,,452990,2,Dolgencorp Inc,dolgencorp,2012-12-31,2022-12-31,CLOSED,1167163.015,522500,08/04/2016,"Dolgencorp Inc
			   10787 Ensley Dr., NeBolivar, OH 44612","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/04/2016,,11/08/2016,1167163.015,,,,,,,,,Initial Violations,,,3,,,3,1167163.015
1920,1132286.015,03/15/2016,317700,PA,Complaint,Partial,,452112,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1132286.015,317700,03/15/2016,"Dolgencorp, Llc
			   166 N. Memorial HighwayShavertown, PA 18708","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,03/17/2016,,08/24/2016,1132286.015,,,,,,,,,Initial Violations,,,1,,,1,1132286.015
1925,1123994.015,02/09/2016,418300,AL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1123994.015,418300,02/09/2016,"Dolgencorp, Llc
			   19300 Black Island RoadAthens, AL 35614","100 Mission Ridge Road, Goodlettsville, TN 37070",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,02/09/2016,,05/23/2016,1123994.015,,,,,,,,,Initial Violations,1,,,1,,2,1123994.015
1930,1114508.015,12/22/2015,317700,PA,Complaint,Partial,,452112,5,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1114508.015,317700,12/22/2015,"Dolgencorp, Llc
			   30 East Independence StreetShamokin, PA 17872","30 East Independence Street, Shamokin, PA 17872",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/22/2015,,07/28/2016,1114508.015,,,,,,,,,Initial Violations,1,,3,1,,5,1114508.015
1935,1082459.015,07/28/2015,729300,MO,Complaint,Complete,,452112,9,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1082459.015,729300,07/28/2015,"Dolgencorp, Llc
			   219 O'Fallon PlazaO Fallon, MO 63366","219 O'Fallon Plaza, Dardenne Prairie, MO 63366",NonUnion,,452112/Discount Department Stores,Complaint,Complete,N,Private,Safety,01/27/2016,,03/15/2016,1082459.015,,,,,,,,,Initial Violations,6,2,,1,,9,1082459.015
1940,1079844.015,07/23/2015,419700,FL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1079844.015,419700,07/23/2015,"Dolgencorp, Llc
			   306 8th Avenue NwJasper, FL 32052","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2015,,09/29/2015,1079844.015,,,,,,,,,Initial Violations,2,,,,,2,1079844.015
1945,1083884.015,07/20/2015,418300,AL,Referral,Partial,,452910,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1083884.015,418300,07/20/2015,"Dolgencorp, Llc
			   4101 Lakeshore ParkwayBessemer, AL 35022","4101 Lakeshore Parkway, Bessemer, AL 35022",NonUnion,,452910/Warehouse Clubs and Supercenters,Referral,Partial,N,Private,Safety,07/20/2015,L,01/11/2016,1083884.015,,,,,,,,,Initial Violations,1,,,,,1,1083884.015
1950,1062209.015,05/11/2015,729300,MO,Complaint,Partial,,452112,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1062209.015,729300,05/11/2015,"Dolgencorp, Llc
			   9465 Lewis And ClarkJennings, MO 63136",Adam Zager Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,05/11/2015,,11/10/2015,1062209.015,,,,,,,,,Initial Violations,,,1,1,,2,1062209.015
1955,316785211.0,08/14/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,ERROR,316785211.0,453710,08/14/2013,"Dolgencorp, Llc
			   3427 Hillsborough RoadDurham, NC 27705",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,08/14/2013,,09/05/2013,316785211.0,,,,,,,,Health-Manufacturing,Initial Violations,,,,2,,2,316785211.0
1960,314021304.0,01/14/2010,453730,NC,Planned,Complete,5311.0,452112,6,"Dolgencorp, Llc",dolgencorp,2010-01-01,2012-12-30,ERROR,314021304.0,453730,01/14/2010,"Dolgencorp, Llc
			   3864 W Franklin Blvd.Gastonia, NC 28052","3870 Kings Mountain Hwy., Gastonia, NC 28052",NonUnion,5311.0,452112/Discount Department Stores,Planned,Complete,N,Private,Safety,01/14/2010,S,03/24/2010,314021304.0,,,,,,,,Safety-Manufacturing,Initial Violations,1,,,5,,6,314021304.0
