,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
53,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,Current Penalty,$0,$0,"$290,054",$0,$0,"$290,054",1601808.015
54,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1601808.015
55,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,Initial Violations,,,2,,,2,1601808.015
56,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,Current Violations,,,2,,,2,1601808.015
57,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,Initial Penalty,$0,$0,"$290,054",$0,$0,"$290,054",1601808.015
58,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,Current Penalty,$0,$0,"$290,054",$0,$0,"$290,054",1601808.015
59,1601808.015,06/14/2022,418400,GA,Complaint,Partial,,452319,2,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1601808.015,418400,06/14/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   1106 W. Jackson St.Thomasville, GA 31792","1106 W. Jackson St., Thomasville, GA 31792",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/14/2022,,,1601808.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1601808.015
60,1599864.015,06/03/2022,215800,NY,Complaint,Partial,,452319,3,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1599864.015,215800,06/03/2022,"Dollar General Corporation
			   599 Kent StreetWindsor, NY 13865","599 Kent Street, Windsor, NY 13865",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,,,1599864.015,,,,,,,,,Initial Violations,,,3,,,3,1599864.015
61,1599864.015,06/03/2022,215800,NY,Complaint,Partial,,452319,3,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1599864.015,215800,06/03/2022,"Dollar General Corporation
			   599 Kent StreetWindsor, NY 13865","599 Kent Street, Windsor, NY 13865",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,,,1599864.015,,,,,,,,,Current Violations,,,3,,,3,1599864.015
62,1599864.015,06/03/2022,215800,NY,Complaint,Partial,,452319,3,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1599864.015,215800,06/03/2022,"Dollar General Corporation
			   599 Kent StreetWindsor, NY 13865","599 Kent Street, Windsor, NY 13865",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,,,1599864.015,,,,,,,,,Initial Penalty,$0,$0,"$138,295",$0,$0,"$138,295",1599864.015
63,1599864.015,06/03/2022,215800,NY,Complaint,Partial,,452319,3,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1599864.015,215800,06/03/2022,"Dollar General Corporation
			   599 Kent StreetWindsor, NY 13865","599 Kent Street, Windsor, NY 13865",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,,,1599864.015,,,,,,,,,Current Penalty,$0,$0,"$138,295",$0,$0,"$138,295",1599864.015
64,1599864.015,06/03/2022,215800,NY,Complaint,Partial,,452319,3,Dollar General Corporation,Dollar General,2012-12-31,2022-12-31,OPEN,1599864.015,215800,06/03/2022,"Dollar General Corporation
			   599 Kent StreetWindsor, NY 13865","599 Kent Street, Windsor, NY 13865",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,,,1599864.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599864.015
65,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
66,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
67,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
68,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
69,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599901.015
70,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
71,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
72,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
73,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
74,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599901.015
75,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
76,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
77,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
78,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
79,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599901.015
80,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
81,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
82,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
83,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
84,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",Dollar General,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599901.015
85,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
86,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
87,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
88,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
89,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599901.015
90,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
91,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
92,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
93,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
94,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1599901.015
95,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Violations,,1,2,,,3,1599901.015
96,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Violations,,1,2,,,3,1599901.015
97,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Initial Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
98,1599901.015,06/03/2022,418600,FL,Complaint,Partial,,452319,3,"Dollar General Corporation/ Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1599901.015,418600,06/03/2022,"Dollar General Corporation/ Dolgencorp, Llc
			   901 Cherry StreetPanama City Beach, FL 32401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/03/2022,N,,1599901.015,,,,,,,,,Current Penalty,$0,"$145,027","$102,553",$0,$0,"$247,580",1599901.015
